Release,PropertyNamespacePrefix,PropertyName,QualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,Definition,TypeNamespacePrefix,TypeName,QualifiedType,SubstitutionGroupPropertyNamespacePrefix,SubstitutionGroupPropertyName,SubstitutionGroupQualifiedProperty
3.2,mo,LocationCreationCode,mo:LocationCreationCode,TRUE,FALSE,,,,A code indicating the method used to generate a location.,mo,LocationCreationCodeType,mo:LocationCreationCodeType,mo,LocationCreationCodeAbstract,mo:LocationCreationCodeAbstract
3.2,mo,LocationCreationCodeAbstract,mo:LocationCreationCodeAbstract,TRUE,TRUE,,,,A data concept for indicating the method used to generate a location.,,,,,,
3.2,m,LocationCurve,m:LocationCurve,TRUE,FALSE,,,,A geospatial curve.,geo,CurveType,geo:CurveType,m,LocationPointAbstract,m:LocationPointAbstract
3.2,mo,LocationCylinderHalfHeightValue,mo:LocationCylinderHalfHeightValue,TRUE,FALSE,,,,"A value one-half of the height of a cylinder, measured in meters.",niem-xs,decimal,niem-xs:decimal,,,
3.2,mo,LocationCylinderRadiusValue,mo:LocationCylinderRadiusValue,TRUE,FALSE,,,,"A radius of a cylinder, measured in meters.",niem-xs,decimal,niem-xs:decimal,,,
3.2,nc,LocationDepth,nc:LocationDepth,TRUE,FALSE,,,,A measure of the depth of a location relative to a reference.,nc,LocationHeightMeasureType,nc:LocationHeightMeasureType,nc,LocationHeight,nc:LocationHeight
3.2,cbrn,LocationDescriptionText,cbrn:LocationDescriptionText,TRUE,FALSE,,,,"A free-form text description of the location of an object  (e.g., radiation measurement instrument, radiation detector, or measured item) or nuclide source.",cbrn,LocationDescriptionType,cbrn:LocationDescriptionType,cbrn,StateVectorLocationChoice,cbrn:StateVectorLocationChoice
3.2,nc,LocationDescriptionText,nc:LocationDescriptionText,TRUE,FALSE,,,,A description of a location.,nc,TextType,nc:TextType,,,
3.2,nc,LocationDirectionsText,nc:LocationDirectionsText,TRUE,FALSE,,,,A set of directions to a location.,nc,TextType,nc:TextType,,,
3.2,scr,LocationElement,scr:LocationElement,TRUE,FALSE,,"Lane, Room",,A part or sub-division of a location.,scr,LocationElementType,scr:LocationElementType,,,
3.2,scr,LocationElementAugmentationPoint,scr:LocationElementAugmentationPoint,TRUE,TRUE,,,,An augmentation point for LocationElementType.,,,,,,
3.2,scr,LocationElementCategory,scr:LocationElementCategory,TRUE,TRUE,,,,A data concept for a kind of location element.,,,,,,
3.2,scr,LocationElementCategoryCode,scr:LocationElementCategoryCode,TRUE,FALSE,,"Lane, Room",,A kind of location element.,scr,LocationElementCategoryCodeType,scr:LocationElementCategoryCodeType,scr,LocationElementCategory,scr:LocationElementCategory
3.2,scr,LocationElementCategoryDescriptionText,scr:LocationElementCategoryDescriptionText,TRUE,FALSE,,"Lane, Room",,A description of a kind of location element.,nc,TextType,nc:TextType,,,
3.2,scr,LocationElementClassification,scr:LocationElementClassification,TRUE,FALSE,,,,A classification of LOCATION ELEMENT.,scr,LocationElementClassificationType,scr:LocationElementClassificationType,,,
3.2,scr,LocationElementClassificationAugmentationPoint,scr:LocationElementClassificationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for LocationElementClassificationType.,,,,,,
3.2,scr,LocationElementIdentification,scr:LocationElementIdentification,TRUE,FALSE,,,,An identification value that represents a LOCATION ELEMENT,nc,IdentificationType,nc:IdentificationType,,,
3.2,nc,LocationElevation,nc:LocationElevation,TRUE,FALSE,,,,A measure of the distance of a point on the Earth from a reference point.,nc,LocationHeightMeasureType,nc:LocationHeightMeasureType,nc,LocationHeight,nc:LocationHeight
3.2,m,LocationEllipse,m:LocationEllipse,TRUE,FALSE,,,,A location specified by an ellipse centered at a 2D or 3D geometric point.,geo,EllipseType,geo:EllipseType,m,LocationPointAbstract,m:LocationPointAbstract
3.2,nc,LocationEmergencyServicesAssociation,nc:LocationEmergencyServicesAssociation,TRUE,FALSE,,,,An association between a location and its emergency services.,nc,OrganizationLocationAssociationType,nc:OrganizationLocationAssociationType,,,
3.2,m,LocationEnvelope,m:LocationEnvelope,TRUE,FALSE,,,,A rectangular geospatial area.,geo,EnvelopeType,geo:EnvelopeType,m,LocationPointAbstract,m:LocationPointAbstract
3.2,geo,LocationFeature,geo:LocationFeature,TRUE,FALSE,,,,A GML feature that describes a location.,geo,FeatureType,geo:FeatureType,nc,LocationAugmentationPoint,nc:LocationAugmentationPoint
3.2,it,LocationFunction,it:LocationFunction,TRUE,FALSE,,,,"A category of location in the context of the activity under consideration(ex. Export port, import port..)",it,LocationFunctionType,it:LocationFunctionType,,,
3.2,it,LocationFunctionAugmentationPoint,it:LocationFunctionAugmentationPoint,TRUE,TRUE,,,,An augmentation point for LocationFunctionType.,,,,,,
3.2,it,LocationFunctionCode,it:LocationFunctionCode,TRUE,FALSE,,,,A location categorized on the function that it performs,itcodes,LocationFunctionCodeType,itcodes:LocationFunctionCodeType,it,LocationFunctionDesignator,it:LocationFunctionDesignator
3.2,it,LocationFunctionDescriptionText,it:LocationFunctionDescriptionText,TRUE,FALSE,,,,A description of the function (as per WCO definition) that is conducted at the location.,nc,TextType,nc:TextType,,,
3.2,it,LocationFunctionDesignator,it:LocationFunctionDesignator,TRUE,TRUE,,,,A data concept for a Location Categorized on the Function that it performs,,,,,,
3.2,j,LocationGeneralCategoryCode,j:LocationGeneralCategoryCode,TRUE,FALSE,,,,"A kind of general category of a location, such as commercial.",ndex,LocationGeneralCategoryCodeType,ndex:LocationGeneralCategoryCodeType,nc,LocationCategory,nc:LocationCategory
3.2,geo,LocationGeometry,geo:LocationGeometry,TRUE,FALSE,,,,A GML geometry that describes a location.,geo,GeometryType,geo:GeometryType,nc,LocationAugmentationPoint,nc:LocationAugmentationPoint
3.2,nc,LocationGeospatialCoordinate,nc:LocationGeospatialCoordinate,TRUE,TRUE,,,,A data concept for a geospatial location.,,,,,,
3.2,geo,LocationGeospatialPoint,geo:LocationGeospatialPoint,TRUE,FALSE,,,,A 2D or 3D geometric point.  A gml:Point is defined by a single coordinate tuple. The direct position of a point is specified by the gml:pos element which is of type gml:DirectPositionType.,geo,PointType,geo:PointType,nc,LocationGeospatialCoordinate,nc:LocationGeospatialCoordinate
3.2,nc,LocationHeight,nc:LocationHeight,TRUE,TRUE,,,,A data concept for a measure of the height of a location.,,,,,,
3.2,nc,LocationHeightMeasureAugmentationPoint,nc:LocationHeightMeasureAugmentationPoint,TRUE,TRUE,,,,An augmentation point for LocationHeightMeasureType.,,,,,,
3.2,nc,LocationHeightVerticalDatum,nc:LocationHeightVerticalDatum,TRUE,TRUE,,,,A data concept for a vertical datum system used to designate the reference point for a height measurement.,,,,,,
3.2,nc,LocationHeightVerticalDatumCode,nc:LocationHeightVerticalDatumCode,TRUE,FALSE,,,,A code that describes the relationship of a two- or three-dimensional coordinate system to the shape of the Earth.,nga,VerticalDatumCodeType,nga:VerticalDatumCodeType,nc,LocationHeightVerticalDatum,nc:LocationHeightVerticalDatum
3.2,nc,LocationHeightVerticalDatumText,nc:LocationHeightVerticalDatumText,TRUE,FALSE,,,,A vertical datum system used to designate the reference point for a height measurement.,nc,TextType,nc:TextType,nc,LocationHeightVerticalDatum,nc:LocationHeightVerticalDatum
3.2,nc,LocationIdentification,nc:LocationIdentification,TRUE,FALSE,,,,An identification of a Location.,nc,IdentificationType,nc:IdentificationType,,,
3.2,j,LocationIndianNation,j:LocationIndianNation,TRUE,TRUE,,,,A data concept for an American Indian nation.,,,,,,
3.2,j,LocationIndianNationCode,j:LocationIndianNationCode,TRUE,FALSE,,,,An American Indian nation.,ndex,IndianNationCodeType,ndex:IndianNationCodeType,j,LocationIndianNation,j:LocationIndianNation
3.2,j,LocationIndianNationText,j:LocationIndianNationText,TRUE,FALSE,,,,An American Indian nation.,nc,TextType,nc:TextType,j,LocationIndianNation,j:LocationIndianNation
3.2,em,LocationInformationText,em:LocationInformationText,TRUE,FALSE,,,,A textual details about a location,nc,TextType,nc:TextType,,,
3.2,nc,LocationLandmarkText,nc:LocationLandmarkText,TRUE,FALSE,,,,A distinguishing physical feature at a location.,nc,TextType,nc:TextType,,,
3.2,nc,LocationLocale,nc:LocationLocale,TRUE,FALSE,,,,A geopolitical area.,nc,LocaleType,nc:LocaleType,,,
3.2,j,LocationLotNumberText,j:LocationLotNumberText,TRUE,FALSE,,,,A number identifying a tract or parcel (unit) of land owned by an owner.  Also called a plot.,nc,TextType,nc:TextType,,,
3.2,nc,LocationStateFIPS5-2NumericCode,nc:LocationStateFIPS5-2NumericCode,TRUE,FALSE,,,,"A state, commonwealth, province, or other such geopolitical subdivision of a country.",fips_5-2,USStateNumericCodeType,fips_5-2:USStateNumericCodeType,nc,LocationState,nc:LocationState
3.2,nc-3.0.3,LocationStateGENCCode,nc-3.0.3:LocationStateGENCCode,TRUE,FALSE,,,,"A state, commonwealth, province, or other such geopolitical subdivision of a country.",genc-3.0.1,StateCodeType,genc-3.0.1:StateCodeType,nc,LocationState,nc:LocationState
3.2,nc,LocationStateName,nc:LocationStateName,TRUE,FALSE,,,,"A name of a state, commonwealth, province, or other such geopolitical subdivision of a country.",nc,ProperNameTextType,nc:ProperNameTextType,nc,LocationState,nc:LocationState
3.2,j,LocationStateNCICLISCode,j:LocationStateNCICLISCode,TRUE,FALSE,,,,"A state, commonwealth, province, or other such geopolitical subdivision of a country.",ncic,CTZCodeType,ncic:CTZCodeType,nc,LocationState,nc:LocationState
3.2,j,LocationStateNCICLSTACode,j:LocationStateNCICLSTACode,TRUE,FALSE,,,,"A state, commonwealth, province, or other such geopolitical subdivision of a country.",ncic,CTZCodeType,ncic:CTZCodeType,nc,LocationState,nc:LocationState
3.2,j,LocationStateNCICRESCode,j:LocationStateNCICRESCode,TRUE,FALSE,,,,"A state, commonwealth, province, or other such geopolitical subdivision of a country.",ncic,CTZCodeType,ncic:CTZCodeType,nc,LocationState,nc:LocationState
3.2,nc,LocationStateUSPostalServiceCode,nc:LocationStateUSPostalServiceCode,TRUE,FALSE,,,Please use nc-3.0.1:LocationStateUSPostalServiceCode for the latest version.,"A state, commonwealth, province, or other such geopolitical subdivision of a country.",usps,USStateCodeType,usps:USStateCodeType,nc,LocationState,nc:LocationState
3.2,nc-3.0.1,LocationStateUSPostalServiceCode,nc-3.0.1:LocationStateUSPostalServiceCode,TRUE,FALSE,,,,"A state, commonwealth, province, or other such geopolitical subdivision of a country.",usps-3.0.1,USStateCodeType,usps-3.0.1:USStateCodeType,nc,LocationState,nc:LocationState
3.2,nc,LocationStreet,nc:LocationStreet,TRUE,FALSE,"road, roadway, thoroughfare, main way, concourse, boulevard, alley, lane, highway",,,"A road, thoroughfare or highway.",nc,StreetType,nc:StreetType,nc,AddressDeliveryPoint,nc:AddressDeliveryPoint
3.2,j,LocationSublocationCategoryCode,j:LocationSublocationCategoryCode,TRUE,FALSE,,,,"A kind of location inside of another location, such as a restroom in a restaurant.",ndex,LocationSublocationCategoryCodeType,ndex:LocationSublocationCategoryCodeType,nc,LocationCategory,nc:LocationCategory
3.2,j,LocationSuiteText,j:LocationSuiteText,TRUE,FALSE,,,,A specific suite in which a person is housed.,nc,TextType,nc:TextType,,,
3.2,nc,LocationSurroundingAreaDescriptionText,nc:LocationSurroundingAreaDescriptionText,TRUE,FALSE,,,,A description of the immediate area around a location.,nc,TextType,nc:TextType,,,
3.2,j,LocationText,j:LocationText,TRUE,FALSE,,,,A location in a facility when the location cannot be broken down into separate components such as building and section and cell or bed.,nc,TextType,nc:TextType,,,
3.2,scr,LocationTractText,scr:LocationTractText,TRUE,FALSE,,,,A real estate tract of the GEOPHYSICAL ADDRESS.,nc,TextType,nc:TextType,,,
3.2,m,LocationUNLOCODE,m:LocationUNLOCODE,TRUE,TRUE,,,,"A data concept for a location identified by a United Nations Location Code, also known as a UN/LOCODE (United Nations Code for Trade and Transport Locations).",,,,,,
3.2,m,LocationUNLOCODEText,m:LocationUNLOCODEText,TRUE,FALSE,,,,"A location identified by a United Nations Location Code, also known as a UN/LOCODE (United Nations Code for Trade and Transport Locations).",nc,TextType,nc:TextType,m,LocationUNLOCODE,m:LocationUNLOCODE
3.2,nc,LocationUTMCoordinate,nc:LocationUTMCoordinate,TRUE,FALSE,,,,"A coordinate from the Universal Transverse Mercator (UTM) Coordinate System, which represents a location with a hemisphere, zone, an easting value, and a northing value.",nc,UTMCoordinateType,nc:UTMCoordinateType,nc,LocationGeospatialCoordinate,nc:LocationGeospatialCoordinate
3.2,em,LogicalAnd,em:LogicalAnd,TRUE,FALSE,,,,A logical And operation,em,LogicalAndType,em:LogicalAndType,,,
3.2,em,LogicalAndAugmentationPoint,em:LogicalAndAugmentationPoint,TRUE,TRUE,,,,An augmentation point for LogicalAndType,,,,,,
3.2,em,LogicalOperatorText,em:LogicalOperatorText,TRUE,FALSE,,,,A logical operator,nc,TextType,nc:TextType,,,
3.2,em,LogicalOr,em:LogicalOr,TRUE,FALSE,,,,A logical Or operation,em,LogicalOrType,em:LogicalOrType,,,
3.2,em,LogicalOrAugmentationPoint,em:LogicalOrAugmentationPoint,TRUE,TRUE,,,,An augmentation point for LogicalOrType,,,,,,
3.2,nc,LongitudeCoordinate,nc:LongitudeCoordinate,TRUE,FALSE,,,,A measurement of the angular distance between a point on the Earth and the Prime Meridian.,nc,LongitudeCoordinateType,nc:LongitudeCoordinateType,,,
3.2,nc-3.0.2,LongitudeCoordinateAugmentation,nc-3.0.2:LongitudeCoordinateAugmentation,TRUE,FALSE,,,,Additional information about a longitude coordinate.,nc-3.0.2,LongitudeCoordinateAugmentationType,nc-3.0.2:LongitudeCoordinateAugmentationType,nc,LongitudeCoordinateAugmentationPoint,nc:LongitudeCoordinateAugmentationPoint
3.2,nc,LongitudeCoordinateAugmentationPoint,nc:LongitudeCoordinateAugmentationPoint,TRUE,TRUE,,,,An augmentation point for LongitudeCoordinateType.,,,,,,
3.2,nc,LongitudeDegreeValue,nc:LongitudeDegreeValue,TRUE,FALSE,,,,A value that specifies the degree of a longitude. The value comes from a restricted range between -180 (inclusive) and +180 (exclusive).,nc,LongitudeDegreeType,nc:LongitudeDegreeType,,,
3.2,nc-3.0.2,LongitudeDegreeValue,nc-3.0.2:LongitudeDegreeValue,TRUE,FALSE,,,,A value that specifies the degree of a longitude. The value comes from a restricted range between -180 (inclusive) and +180 (inclusive).,nc-3.0.2,LongitudeDegreeType,nc-3.0.2:LongitudeDegreeType,,,
3.2,nc,LongitudeMinuteValue,nc:LongitudeMinuteValue,TRUE,FALSE,,,,A longitude value that specifies a minute of a degree. The value comes from a restricted range of 0 (inclusive) to 60 (exclusive).,nc,AngularMinuteType,nc:AngularMinuteType,,,
3.2,nc,LongitudeSecondValue,nc:LongitudeSecondValue,TRUE,FALSE,,,,A longitude value that specifies a second of a minute. The value comes from a restricted range of 0 (inclusive) to 60 (exclusive).,nc,AngularSecondType,nc:AngularSecondType,,,
3.2,cbrn,LongitudeValue,cbrn:LongitudeValue,TRUE,FALSE,,,,A point's longitude on the surface of the earth expressed in decimal degrees.  Points east of the prime meridian range from 0.0 to +180.0 degrees.  Points west of the prime meridian range from 0.0 to -180.0.,cbrn,Angle180Type,cbrn:Angle180Type,,,
3.2,cbrn,LowerLimitValue,cbrn:LowerLimitValue,TRUE,FALSE,,,,A lowest value of X for which an equation is valid.,cbrn,DoubleType,cbrn:DoubleType,,,
3.2,scr,LPRCanadianProvinceCode,scr:LPRCanadianProvinceCode,TRUE,FALSE,,,,A code which indicates the Canadian Province on the Conveyance License Plate,scr,LPRCanadianProvinceCodeType,scr:LPRCanadianProvinceCodeType,,,
3.2,scr,LPRConveyanceCheckMessageAugmentationPoint,scr:LPRConveyanceCheckMessageAugmentationPoint,TRUE,TRUE,,,,An augmentation point for scr:LPRConveyanceCheckMessageType.,,,,,,
3.2,scr,LPRHitIndicatorCode,scr:LPRHitIndicatorCode,TRUE,FALSE,,,,A code indicating whether a hit is encountered in the records for the conveyance under question.,scr,LPRHitIndicatorCodeType,scr:LPRHitIndicatorCodeType,,,
3.2,scr,LPRImageSourceCode,scr:LPRImageSourceCode,TRUE,FALSE,,,,A code which indicates the type of image,scr,LPRImageSourceCodeType,scr:LPRImageSourceCodeType,,,
3.2,scr,LPRMessageCategoryCode,scr:LPRMessageCategoryCode,TRUE,FALSE,,,,A code indicating Image or response message type,scr,LPRMessageCategoryCodeType,scr:LPRMessageCategoryCodeType,,,
3.2,scr,LPRMexicanStateCode,scr:LPRMexicanStateCode,TRUE,FALSE,,,,A code which indicates the Mexican state on the Conveyance License Plate,scr,LPRMexicanStateCodeType,scr:LPRMexicanStateCodeType,,,
3.2,scr,LPRModeOfOperationCode,scr:LPRModeOfOperationCode,TRUE,FALSE,,,,A code indicating the type of vehicle lane where LPR system is located,scr,LPRModeOfOperationCodeType,scr:LPRModeOfOperationCodeType,,,
3.2,nc,Machinery,nc:Machinery,TRUE,FALSE,,,,An assemblage of machines or mechanical apparatuses.,nc,ItemType,nc:ItemType,,,
3.2,nc,MachineryCategoryCode,nc:MachineryCategoryCode,TRUE,FALSE,,,,A kind of machinery.,commodity,MachineryCategoryCodeType,commodity:MachineryCategoryCodeType,nc,ItemCategory,nc:ItemCategory
3.2,biom,MajorCasePrintCode,biom:MajorCasePrintCode,TRUE,FALSE,,,,A number of pixels in the left coordinate of the Image.,biom,MajorCasePrintCodeType,biom:MajorCasePrintCodeType,,,
3.2,biom,MajorCasePrintCodeText,biom:MajorCasePrintCodeText,TRUE,FALSE,,,,A portion of the EJI or tip image in the database to search,nc,TextType,nc:TextType,,,
3.2,biom,MajorCasePrintSegmentOffset,biom:MajorCasePrintSegmentOffset,TRUE,FALSE,,,,A set of data describing the type and location of segments within a complete friction ridge exemplars image or slap print image,biom,MajorCasePrintSegmentOffsetType,biom:MajorCasePrintSegmentOffsetType,,,
3.2,biom,MajorCasePrintSegmentOffsetAugmentationPoint,biom:MajorCasePrintSegmentOffsetAugmentationPoint,TRUE,TRUE,,,,An augmentation point for Major Case Print Segment Offset,,,,,,
3.2,j,Maneuver,j:Maneuver,TRUE,TRUE,,,,A data concept for a controlled maneuver for this motor vehicle prior to the beginning of the sequence of events.,,,,,,
3.2,j,ManeuverCode,j:ManeuverCode,TRUE,FALSE,,,,A controlled maneuver for this motor vehicle prior to the beginning of the sequence of events.,mmucc,ManeuverCodeType,mmucc:ManeuverCodeType,j,Maneuver,j:Maneuver
3.2,nc,Manifest,nc:Manifest,TRUE,FALSE,,,,"A document containing information about persons, materials, cargo, and equipment on a conveyance.",nc,ManifestType,nc:ManifestType,,,
3.2,it,ManifestAugmentation,it:ManifestAugmentation,TRUE,FALSE,,,,Additional information about a manifest.,it,ManifestAugmentationType,it:ManifestAugmentationType,nc,ManifestAugmentationPoint,nc:ManifestAugmentationPoint
3.2,nc,ManifestAugmentationPoint,nc:ManifestAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ManifestType.,,,,,,
3.2,nc,ManifestCategory,nc:ManifestCategory,TRUE,TRUE,,,,A data concept for a kind of manifest document.,,,,,,
3.2,scr,ManifestCategoryCode,scr:ManifestCategoryCode,TRUE,FALSE,,"Crew, Passenger, Cargo",,A kind of manifest.,scr,ManifestCategoryCodeType,scr:ManifestCategoryCodeType,nc,ManifestCategory,nc:ManifestCategory
3.2,nc,ManifestCategoryText,nc:ManifestCategoryText,TRUE,FALSE,,,,A kind of manifest.,nc,TextType,nc:TextType,nc,ManifestCategory,nc:ManifestCategory
3.2,scr,ManifestPersonAssociation,scr:ManifestPersonAssociation,TRUE,FALSE,,,,A relationship between Persons traveling and a Manifest.,scr,ManifestPersonAssociationType,scr:ManifestPersonAssociationType,,,
3.2,scr,ManifestPersonAssociationAugmentationPoint,scr:ManifestPersonAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ManifestPersonAssociationType.,,,,,,
3.2,nc,ManifestTransmittedDate,nc:ManifestTransmittedDate,TRUE,FALSE,,,,A date the manifest was transmitted.,nc,DateType,nc:DateType,,,
3.2,it,Manufacturer,it:Manufacturer,TRUE,FALSE,,,,A party which manufactures goods.,it,ManufacturerType,it:ManufacturerType,,,
3.2,it,ManufacturerAugmentationPoint,it:ManufacturerAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ManufacturerType.,,,,,,
3.2,it,ManufacturerIDCategory,it:ManufacturerIDCategory,TRUE,FALSE,,,,An identifier of party which manufactures goods.,it,PartyIDCategoryType,it:PartyIDCategoryType,,,
3.2,it,ManufacturerIdentification,it:ManufacturerIdentification,TRUE,FALSE,,,,A unique identification of Manufacturer,nc,IdentificationType,nc:IdentificationType,,,
3.2,nc,MapCoordinateFullText,nc:MapCoordinateFullText,TRUE,FALSE,,,,A coordinate of a point on a map.,nc,TextType,nc:TextType,,,
3.2,nc,MapDate,nc:MapDate,TRUE,FALSE,,,,"A date a map was published, copyrighted or became effective for use.",nc,DateType,nc:DateType,,,
3.2,nc,MapElevationCoordinateText,nc:MapElevationCoordinateText,TRUE,FALSE,z-coordinate,,,A height or elevation of a point on a map.,nc,TextType,nc:TextType,,,
3.2,cbrn,MapGuideBrandCode,cbrn:MapGuideBrandCode,TRUE,FALSE,,,,A code for the Brand name of a Map Guide document that provides maps of a locale with a vendor-unique grid reference system.,cbrncl,MapGuideBrandCodeType,cbrncl:MapGuideBrandCodeType,,,
3.2,cbrn,MapGuideGridNumberID,cbrn:MapGuideGridNumberID,TRUE,FALSE,,,,An identifier that refers to a map grid in a Map Guide document,niem-xs,string,niem-xs:string,,,
3.2,cbrn,MapGuideLocation,cbrn:MapGuideLocation,TRUE,FALSE,,,,A set of location information based on a map contained in a Map Guide document.,cbrn,MapGuideLocationType,cbrn:MapGuideLocationType,,,
3.2,cbrn,MapGuideLocationAugmentationPoint,cbrn:MapGuideLocationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for cbrn:MapGuideLocationType.,,,,,,
3.2,cbrn,MapGuideName,cbrn:MapGuideName,TRUE,FALSE,,,,A Name of a Map Guide document providing maps of a locale.,nc,TextType,nc:TextType,,,
3.2,cbrn,MapGuidePageNumberID,cbrn:MapGuidePageNumberID,TRUE,FALSE,,,,An identifier that refers to a page in a Map Guide document.,niem-xs,string,niem-xs:string,,,
3.2,nc,MapHorizontalCoordinateText,nc:MapHorizontalCoordinateText,TRUE,FALSE,x-coordinate,,,A horizontal location of a point on a map.,nc,TextType,nc:TextType,,,
3.2,nc,MapLocation,nc:MapLocation,TRUE,FALSE,,,,A location identified by map or grid coordinates.,nc,MapLocationType,nc:MapLocationType,,,
3.2,nc,MapLocationAugmentationPoint,nc:MapLocationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for MapLocationType.,,,,,,
3.2,nc,MapLocationDescriptionText,nc:MapLocationDescriptionText,TRUE,FALSE,,,,A description of a map location.,nc,TextType,nc:TextType,,,
3.2,nc,MapName,nc:MapName,TRUE,FALSE,,,,A name of a map.,nc,TextType,nc:TextType,,,
3.2,nc,MapPageID,nc:MapPageID,TRUE,FALSE,,,,An identifier of a page number in a map.,niem-xs,string,niem-xs:string,,,
3.2,nc,MapQuadrantText,nc:MapQuadrantText,TRUE,FALSE,,,,A quadrant or square in a map.,nc,TextType,nc:TextType,,,
3.2,nc,MapVersionID,nc:MapVersionID,TRUE,FALSE,,,,An identifier of a version of a map.,niem-xs,string,niem-xs:string,,,
3.2,nc,MapVerticalCoordinateText,nc:MapVerticalCoordinateText,TRUE,FALSE,y-coordinate,,,A vertical location of a point on a map.,nc,TextType,nc:TextType,,,
3.2,it,MarinePollutantIndicator,it:MarinePollutantIndicator,TRUE,FALSE,,,,True if a material is a marine pollutant; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
3.2,cyfs,MaritalStatusCategory,cyfs:MaritalStatusCategory,TRUE,TRUE,,,,A data concept for the status of marriage between two people.,,,,,,
3.2,cyfs,MaritalStatusCategoryText,cyfs:MaritalStatusCategoryText,TRUE,FALSE,,,,A kind of status of marriage between two people,nc,TextType,nc:TextType,cyfs,MaritalStatusCategory,cyfs:MaritalStatusCategory
3.2,j,MaritalStatusCode,j:MaritalStatusCode,TRUE,FALSE,,,,"A status of a union, such as separated or divorced.",ndex,MaritalStatusCodeType,ndex:MaritalStatusCodeType,nc,PersonUnionStatus,nc:PersonUnionStatus
3.2,it,Master,it:Master,TRUE,FALSE,,,,A name of the Master of a means of transport such as a vessel.,it,MasterType,it:MasterType,,,
3.2,it,MasterAugmentationPoint,it:MasterAugmentationPoint,TRUE,TRUE,,,,An augmentation point for MasterType.,,,,,,
3.2,it,MasterIDCategory,it:MasterIDCategory,TRUE,FALSE,,,,An identification of the Master of a means of transport such as a vessel.,it,PartyIDCategoryType,it:PartyIDCategoryType,,,
3.2,it,MasterIdentification,it:MasterIdentification,TRUE,FALSE,,,,A unique identification of Master,nc,IdentificationType,nc:IdentificationType,,,
3.2,it,MasterNationalityText,it:MasterNationalityText,TRUE,FALSE,,,,A nationality of the master/operator of the vessel or other means of transport.,nc,TextType,nc:TextType,,,
3.2,im,MatchCandidateDetainedDate,im:MatchCandidateDetainedDate,TRUE,FALSE,,,,A date on which the candidate for match with an encountered alien was detained.,nc,DateType,nc:DateType,,,
3.2,im,MatchCandidateLeftFingerScoreNumeric,im:MatchCandidateLeftFingerScoreNumeric,TRUE,FALSE,,,,A number indicating the left fingerprint score value of an enrolled candidate for determining his/her biometric match against an encountered alien.,nc,NumericType,nc:NumericType,,,
3.2,im,MatchCandidateOverallFingerScoreNumeric,im:MatchCandidateOverallFingerScoreNumeric,TRUE,FALSE,,,,A number indicating the sum of the right and left fingerprint score values of an enrolled candidate in order to determine his/her biometric match against an encountered alien.,nc,NumericType,nc:NumericType,,,
3.2,im,MatchCandidateOverallMatchDecisionStatusText,im:MatchCandidateOverallMatchDecisionStatusText,TRUE,FALSE,,,,A final decision as to whether or not the candidate is truly a hit against an encountered alien.,nc,TextType,nc:TextType,,,
3.2,im,MatchCandidateRankNumeric,im:MatchCandidateRankNumeric,TRUE,FALSE,,,,A number indicating the ranking score of an enrolled candidates biometric match against an encountered alien.,nc,NumericType,nc:NumericType,,,
3.2,im,MatchCandidateRightFingerScoreNumeric,im:MatchCandidateRightFingerScoreNumeric,TRUE,FALSE,,,,A number indicating the right fingerprint score value of an enrolled candidate for determining his/her biometric match against an encountered alien.,nc,NumericType,nc:NumericType,,,
3.2,im,MatchCandidateStatus,im:MatchCandidateStatus,TRUE,FALSE,,,,An indication status of whether or not a candidate has met the minimum threshold for identification as a match with an encountered alien.,im,MatchCandidateStatusType,im:MatchCandidateStatusType,,,
3.2,im,MatchCandidateStatusAugmentationPoint,im:MatchCandidateStatusAugmentationPoint,TRUE,TRUE,,,,An augmentation point for MatchCandidateStatusType.,,,,,,
3.2,im,MatchCandidateStatusCategoryText,im:MatchCandidateStatusCategoryText,TRUE,FALSE,,,,A kind of indication of whether or not a candidate has met the minimum threshold for identification as a match with an encountered alien.,nc,TextType,nc:TextType,,,
3.2,it,MaterialHandlingEquipment,it:MaterialHandlingEquipment,TRUE,FALSE,,,,A reusable container for transporting goods and materials.,it,MaterialHandlingEquipmentType,it:MaterialHandlingEquipmentType,it,TransportEquipment,it:TransportEquipment
3.2,it,MaterialHandlingEquipmentAugmentationPoint,it:MaterialHandlingEquipmentAugmentationPoint,TRUE,TRUE,,,,An augmentation point for MaterialHandlingEquipmentType.,,,,,,
3.2,m,MaximumAcceptableTemperatureMeasure,m:MaximumAcceptableTemperatureMeasure,TRUE,FALSE,,,,A measure of the maximum acceptable storage temperature for something.,nc,MeasureType,nc:MeasureType,,,
3.2,cbrn,MaximumCountRateValue,cbrn:MaximumCountRateValue,TRUE,FALSE,,,,"A value for the maximum count rate observed over all measurements input to AnalysisResults, in counts per second.",cbrn,CountRateCPSType,cbrn:CountRateCPSType,,,
