Release,PropertyNamespacePrefix,PropertyName,QualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,Definition,TypeNamespacePrefix,TypeName,QualifiedType,SubstitutionGroupPropertyNamespacePrefix,SubstitutionGroupPropertyName,SubstitutionGroupQualifiedProperty
4.1,nc,ItemStyleAbstract,nc:ItemStyleAbstract,1,1,,,,A data concept for a style of an item.,,,,,,
4.1,nc,ItemStyleText,nc:ItemStyleText,1,0,,,,A style of a property item.,nc,TextType,nc:TextType,nc,ItemStyleAbstract,nc:ItemStyleAbstract
4.1,j,ItemTelephoneNumberAssociation,j:ItemTelephoneNumberAssociation,1,0,,,,A relationship between a tangible item and a telephone number.,j,ItemTelephoneNumberAssociationType,j:ItemTelephoneNumberAssociationType,,,
4.1,j,ItemTelephoneNumberAssociationAugmentationPoint,j:ItemTelephoneNumberAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemTelephoneNumberAssociationType.,,,,,,
4.1,j,ItemTitle,j:ItemTitle,1,0,,,,A deed or other official document showing the legal ownership of a property item.,j,ItemTitleType,j:ItemTitleType,,,
4.1,j,ItemTitleAssociation,j:ItemTitleAssociation,1,0,,,,An association between a property item and its title.,j,ItemTitleAssociationType,j:ItemTitleAssociationType,,,
4.1,j,ItemTitleAssociationAugmentationPoint,j:ItemTitleAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemTitleAssociationType.,,,,,,
4.1,j,ItemTitleAugmentationPoint,j:ItemTitleAugmentationPoint,1,1,,,,An augmentation point for ItemTitleType.,,,,,,
4.1,j,ItemTitleDocumentCategoryAbstract,j:ItemTitleDocumentCategoryAbstract,1,1,,,,A data concept for a kind of individual title document.,,,,,,
4.1,j,ItemTitleDocumentCategoryCode,j:ItemTitleDocumentCategoryCode,1,0,,,,A kind of individual title document.,aamva_d20,VehicleTitleDocumentCategoryCodeType,aamva_d20:VehicleTitleDocumentCategoryCodeType,j,ItemTitleDocumentCategoryAbstract,j:ItemTitleDocumentCategoryAbstract
4.1,j,ItemTitlePurchaseDate,j:ItemTitlePurchaseDate,1,0,,,,A date a current owner purchased a vehicle.,nc,DateType,nc:DateType,,,
4.1,j,ItemTitlePurchasePriceAmount,j:ItemTitlePurchasePriceAmount,1,0,,,,A price a current owner paid to purchase a vehicle.,nc,AmountType,nc:AmountType,,,
4.1,j,ItemTitleReplacementAssociation,j:ItemTitleReplacementAssociation,1,0,,,,An association between a property title and the property title it replaced.,j,ItemTitleReplacementAssociationType,j:ItemTitleReplacementAssociationType,,,
4.1,j,ItemTitleReplacementAssociationAugmentationPoint,j:ItemTitleReplacementAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemTitleReplacementAssociationType.,,,,,,
4.1,j,ItemTitleSalesTaxAmount,j:ItemTitleSalesTaxAmount,1,0,,,,A sales tax charged on a purchase of a vehicle.,nc,AmountType,nc:AmountType,,,
4.1,j,ItemTitleSalesTaxPercent,j:ItemTitleSalesTaxPercent,1,0,,,,A tax rate used for computing sales tax on a vehicle.,niem-xs,decimal,niem-xs:decimal,,,
4.1,j,ItemTitleTaxableValue,j:ItemTitleTaxableValue,1,0,,,,A dollar value used to compute the taxes on a vehicle.,nc,ItemValueType,nc:ItemValueType,,,
4.1,j,ItemTotalDamageValue,j:ItemTotalDamageValue,1,0,,,,A monetary value or worth of damage that occurred to a property item.,nc,ItemValueType,nc:ItemValueType,,,
4.1,nc,ItemTransaction,nc:ItemTransaction,1,0,,,,A transfer of ownership of an item.,nc,ItemTransactionType,nc:ItemTransactionType,,,
4.1,nc,ItemTransactionAugmentationPoint,nc:ItemTransactionAugmentationPoint,1,1,,,,An augmentation point for ItemTransactionType.,,,,,,
4.1,nc,ItemUsageText,nc:ItemUsageText,1,0,,,,A manner or way in which an item is used.,nc,TextType,nc:TextType,,,
4.1,nc,ItemValue,nc:ItemValue,1,0,,,,An evaluation of the monetary worth of an item.,nc,ItemValueType,nc:ItemValueType,,,
4.1,nc,ItemValueAmount,nc:ItemValueAmount,1,0,"estimated value, actual value, recent sale, appraised value",,,A monetary value of an item.,nc,AmountType,nc:AmountType,,,
4.1,nc,ItemValueAssigner,nc:ItemValueAssigner,1,0,,,,An entity which assigns a value to an item.,nc,EntityType,nc:EntityType,,,
4.1,nc,ItemValueAssigningMethodAbstract,nc:ItemValueAssigningMethodAbstract,1,1,,,,A data concept for a method used to assign the value of an item.,,,,,,
4.1,nc,ItemValueAssigningMethodText,nc:ItemValueAssigningMethodText,1,0,,,,A method used to assign a value to an item.,nc,TextType,nc:TextType,nc,ItemValueAssigningMethodAbstract,nc:ItemValueAssigningMethodAbstract
4.1,nc,ItemValueAugmentationPoint,nc:ItemValueAugmentationPoint,1,1,,,,An augmentation point for ItemValueType.,,,,,,
4.1,nc,ItemValueDate,nc:ItemValueDate,1,0,,,,A date an item value takes effect.,nc,DateType,nc:DateType,,,
4.1,nc,ItemValueDescriptionText,nc:ItemValueDescriptionText,1,0,,,,A description of the monetary worth of an item.,nc,TextType,nc:TextType,,,
4.1,nc,ItemValueTaxIncludedIndicator,nc:ItemValueTaxIncludedIndicator,1,0,,,,True if taxes were included in the item value; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,nc,ItemVisibleID,nc:ItemVisibleID,1,0,,,"For a vehicle, this could include the plate number. For a boat, this could include the registration number visible on the outside of the hull. For aircraft, this could include the aircraft registration number visible on the tail or the rear of the fuselage.",An identifier of an item that is visible on the item itself.,niem-xs,string,niem-xs:string,,,
4.1,nc,ItemWeightMeasure,nc:ItemWeightMeasure,1,0,,,,A measurement of the weight of an item.,nc,WeightMeasureType,nc:WeightMeasureType,,,
4.1,nc,ItemWidthMeasure,nc:ItemWidthMeasure,1,0,,,,A measurement of the width of an item.,nc,LengthMeasureType,nc:LengthMeasureType,,,
4.1,it,Itinerary,it:Itinerary,1,0,,,,"A detailed plan for a journey including dates, times, location and modes of departure and arrival.",it,ItineraryType,it:ItineraryType,,,
4.1,it,ItineraryArrivalActualDateTime,it:ItineraryArrivalActualDateTime,1,0,,,,An actual dateTime conveyance arrived at itinerary location.,niem-xs,dateTime,niem-xs:dateTime,,,
4.1,it,ItineraryArrivalDate,it:ItineraryArrivalDate,1,0,,,,A date on which a vessel arrives at itinerary port.,nc,DateType,nc:DateType,,,
4.1,it,ItineraryArrivalPlannedDateTime,it:ItineraryArrivalPlannedDateTime,1,0,,,,A planned dateTime conveyance arrived at itinerary location.,niem-xs,dateTime,niem-xs:dateTime,,,
4.1,it,ItineraryAugmentationPoint,it:ItineraryAugmentationPoint,1,1,,,,An augmentation point for ItineraryType.,,,,,,
4.1,it,ItineraryDepartureActualDateTime,it:ItineraryDepartureActualDateTime,1,0,,,,An actual dateTime conveyance departed from itinerary location.,niem-xs,dateTime,niem-xs:dateTime,,,
4.1,it,ItineraryDepartureDate,it:ItineraryDepartureDate,1,0,,,,A date on which a vessel departs at itinerary port.,nc,DateType,nc:DateType,,,
4.1,it,ItineraryDeparturePlannedDateTime,it:ItineraryDeparturePlannedDateTime,1,0,,,,A planned dateTime conveyance departs from itinerary location.,niem-xs,dateTime,niem-xs:dateTime,,,
4.1,it,ItineraryEndIndicator,it:ItineraryEndIndicator,1,0,,,,"True if the itinerary item is the ending point for a trip, voyage, flight, etc.; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
4.1,it,ItineraryIdentification,it:ItineraryIdentification,1,0,,,,An identification of the name of a single port of call or other location of the itinerary of a means of transport.,nc,IdentificationType,nc:IdentificationType,,,
4.1,it,ItineraryLocation,it:ItineraryLocation,1,0,,,,A location of a place of arrival/departure by a conveyance during a trip.,nc,LocationType,nc:LocationType,,,
4.1,it,ItineraryLocationCategoryText,it:ItineraryLocationCategoryText,1,0,,,,"A kind of ""port of call"" or other location of the itinerary of the means of transport.",nc,TextType,nc:TextType,,,
4.1,it,ItineraryLocationKindAbstract,it:ItineraryLocationKindAbstract,1,1,,,,A data concept for a kind of  itinerary location.,,,,,,
4.1,it,ItineraryLocationKindCode,it:ItineraryLocationKindCode,1,0,,,,A kind of  itinerary location.,itcodes,LocationKindCodeType,itcodes:LocationKindCodeType,it,ItineraryLocationKindAbstract,it:ItineraryLocationKindAbstract
4.1,it,ItineraryName,it:ItineraryName,1,0,,,,A name of a single port of call or other location of the itinerary of a means of transport.,nc,TextType,nc:TextType,,,
4.1,it,ItineraryStartIndicator,it:ItineraryStartIndicator,1,0,,,,"True if the itinerary item is the starting point for a trip, voyage, flight, etc.; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
4.1,j,Jewelry,j:Jewelry,1,0,,,,"An adornment made out of metals, gems, or imitations materials.",j,JewelryType,j:JewelryType,,,
4.1,j,JewelryAugmentationPoint,j:JewelryAugmentationPoint,1,1,,,,An augmentation point for JewelryType.,,,,,,
4.1,j,JewelryBand,j:JewelryBand,1,0,,,,"A part of a piece of jewelry used to affix it to a person, such as a ring band, watch strap, necklace chain, earring post, etc.",j,JewelryBandType,j:JewelryBandType,,,
4.1,j,JewelryBandAugmentationPoint,j:JewelryBandAugmentationPoint,1,1,,,,An augmentation point for JewelryBandType.,,,,,,
4.1,j,JewelryBandColorAbstract,j:JewelryBandColorAbstract,1,1,,,,A data concept for a color of a jewelry band.,,,,,,
4.1,j,JewelryBandColorText,j:JewelryBandColorText,1,0,,,,A color of a jewelry band.,nc,TextType,nc:TextType,j,JewelryBandColorAbstract,j:JewelryBandColorAbstract
4.1,j,JewelryBandDescriptionText,j:JewelryBandDescriptionText,1,0,,,,A description of a jewelry band.,nc,TextType,nc:TextType,,,
4.1,j,JewelryBandMaterialAbstract,j:JewelryBandMaterialAbstract,1,1,,,,A data concept for a kind of material out of which a jewelry band is made.,,,,,,
4.1,j,JewelryBandMaterialText,j:JewelryBandMaterialText,1,0,,,,A kind of material out of which a jewelry band is made.,nc,TextType,nc:TextType,j,JewelryBandMaterialAbstract,j:JewelryBandMaterialAbstract
4.1,j,JewelryCaratText,j:JewelryCaratText,1,0,,,,A measure in carats of the fineness of gold in a piece of jewelry.,nc,TextType,nc:TextType,,,
4.1,j,JewelryCategoryAbstract,j:JewelryCategoryAbstract,1,1,,,,A data concept for a kind of jewelry.,,,,,,
4.1,j,JewelryCategoryCode,j:JewelryCategoryCode,1,0,,,,A kind of jewelry.,ncic,JWTCodeType,ncic:JWTCodeType,j,JewelryCategoryAbstract,j:JewelryCategoryAbstract
4.1,j,JewelryCategoryText,j:JewelryCategoryText,1,0,,,,A kind of jewelry.,nc,TextType,nc:TextType,j,JewelryCategoryAbstract,j:JewelryCategoryAbstract
4.1,j,JewelryGenderAbstract,j:JewelryGenderAbstract,1,1,,,,"A data concept for a gender of a person a piece of jewelry is designed for, e.g., a man's ring vs a woman's ring.",,,,,,
4.1,j,JewelryGenderCode,j:JewelryGenderCode,1,0,,,,"A gender of a person a piece of jewelry is designed for, e.g., a man's ring vs a woman's ring.",ncic,SEXCodeType,ncic:SEXCodeType,j,JewelryGenderAbstract,j:JewelryGenderAbstract
4.1,j,JewelryGenderText,j:JewelryGenderText,1,0,,,,"A gender of a person a piece of jewelry is designed for, e.g., a man's ring vs a woman's ring.",nc,TextType,nc:TextType,j,JewelryGenderAbstract,j:JewelryGenderAbstract
4.1,j,JewelryMainPendant,j:JewelryMainPendant,1,0,,,,A primary stone or other ornament hanging from a piece of jewelry.,j,JewelryStoneType,j:JewelryStoneType,,,
4.1,j,JewelryPendantQuantity,j:JewelryPendantQuantity,1,0,,,,A count of the stones or other ornaments hanging from a piece of jewelry.,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
4.1,j,JewelryShapeAbstract,j:JewelryShapeAbstract,1,1,,,,A data concept for a shape of a piece of jewelry.,,,,,,
4.1,j,JewelryShapeText,j:JewelryShapeText,1,0,,,,A shape of a piece of jewelry.,nc,TextType,nc:TextType,j,JewelryShapeAbstract,j:JewelryShapeAbstract
4.1,j,JewelryStone,j:JewelryStone,1,0,,,,A stone or gem from a piece of jewelry.,j,JewelryStoneType,j:JewelryStoneType,,,
4.1,j,JewelryStoneArrangementText,j:JewelryStoneArrangementText,1,0,,,,"A description of the arrangement of stones in a piece of jewelry such as cluster, line, solitaire, etc.",nc,TextType,nc:TextType,,,
4.1,j,JewelryStoneAugmentationPoint,j:JewelryStoneAugmentationPoint,1,1,,,,An augmentation point for JewelryStoneType.,,,,,,
4.1,j,JewelryStoneCaratText,j:JewelryStoneCaratText,1,0,,,,A measure in carats of the weight of a jewelry stone.,nc,TextType,nc:TextType,,,
4.1,j,JewelryStoneCategoryAbstract,j:JewelryStoneCategoryAbstract,1,1,,,,A data concept for a kind of jewelry gem or imitation gem.,,,,,,
4.1,j,JewelryStoneCategoryCode,j:JewelryStoneCategoryCode,1,0,,,,A kind of jewelry gem or imitation gem.,ndex,JewelryStoneCategoryCodeType,ndex:JewelryStoneCategoryCodeType,j,JewelryStoneCategoryAbstract,j:JewelryStoneCategoryAbstract
4.1,j,JewelryStoneCategoryText,j:JewelryStoneCategoryText,1,0,,,,A kind of jewelry gem or imitation gem.,nc,TextType,nc:TextType,j,JewelryStoneCategoryAbstract,j:JewelryStoneCategoryAbstract
4.1,j,JewelryStoneColorText,j:JewelryStoneColorText,1,0,,,,A color of jewelry stone.,nc,TextType,nc:TextType,,,
4.1,j,JewelryStoneCutText,j:JewelryStoneCutText,1,0,,,,A shape or cut of a jewelry stone or gem.,nc,TextType,nc:TextType,,,
4.1,j,JewelryStoneMaterialText,j:JewelryStoneMaterialText,1,0,,,,"A material that makes up part of a piece of jewelry, e.g., gold, metal, plastic, leather, etc.",nc,TextType,nc:TextType,,,
4.1,j,JewelryStoneQuantity,j:JewelryStoneQuantity,1,0,,,,A count of the number of a kind of stone found on a piece of jewelry.,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
4.1,j,JewelryStoneWeightText,j:JewelryStoneWeightText,1,0,,,,A weight of a jewelry stone.,nc,TextType,nc:TextType,,,
4.1,em,JobTitleDescriptionText,em:JobTitleDescriptionText,1,0,,,,A textual description of a Person's Job Title,nc,TextType,nc:TextType,,,
4.1,em,JobTitleOrRole,em:JobTitleOrRole,1,0,,,,A data element for the credential class that represents the type of experience possessed by a Person,em,JobTitleOrRoleType,em:JobTitleOrRoleType,,,
4.1,em,JobTitleOrRoleAugmentationPoint,em:JobTitleOrRoleAugmentationPoint,1,1,,,,An augmentation point for JobTitleOrRoleType,,,,,,
4.1,em,JobTitleOrRoleLevelText,em:JobTitleOrRoleLevelText,1,0,,,,A textual description of the level associated with a person's job title or role,nc,TextType,nc:TextType,,,
4.1,em,JobTitleOrRoleName,em:JobTitleOrRoleName,1,0,,,,A textual name of a person's job title or role,nc,TextType,nc:TextType,,,
4.1,j,Judge,j:Judge,1,0,,,,An official who hears and decides a case or who rules over a case proceeding.,j,JudicialOfficialType,j:JudicialOfficialType,,,
4.1,j,JudgePanel,j:JudgePanel,1,0,,,,A group of federal or state appellate court judges needed to decide a case.,j,JudgePanelType,j:JudgePanelType,,,
4.1,j,JudgePanelAugmentationPoint,j:JudgePanelAugmentationPoint,1,1,,,,An augmentation point for JudgePanelType.,,,,,,
4.1,j,JudgePanelIdentification,j:JudgePanelIdentification,1,0,,,,A unique identification of a judge panel.,nc,IdentificationType,nc:IdentificationType,,,
4.1,j,JudgePanelRequiredQuantity,j:JudgePanelRequiredQuantity,1,0,,,,A number of panel judges required to make a decision,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
4.1,j,JudgePanelTotalQuantity,j:JudgePanelTotalQuantity,1,0,,,,A total number of judges that sit on a judge's panel.,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
4.1,j,Judgment,j:Judgment,1,0,,,,An activity relating to the adjudication of a case by a court.,nc,CaseType,nc:CaseType,,,
4.1,j,JudicialOfficial,j:JudicialOfficial,1,0,"judge, justice, clerk, attorney, court clerk",,"May include, but not limited to: magistrate, all types of judges and justices, court clerks, and attorneys.",A person involved in a judicial area of government.,j,JudicialOfficialType,j:JudicialOfficialType,,,
4.1,im,JudicialOfficialAugmentation,im:JudicialOfficialAugmentation,1,0,,,,Additional information about a judicial official.,im,JudicialOfficialAugmentationType,im:JudicialOfficialAugmentationType,j,JudicialOfficialAugmentationPoint,j:JudicialOfficialAugmentationPoint
4.1,j,JudicialOfficialAugmentationPoint,j:JudicialOfficialAugmentationPoint,1,1,,,,An augmentation point for JudicialOfficialType.,,,,,,
4.1,j,JudicialOfficialBarIdentification,j:JudicialOfficialBarIdentification,1,0,,,Includes information about the issuing authority.,An identification assigned to a judicial official after meeting the requirement to practice law in a region.,nc,IdentificationType,nc:IdentificationType,,,
4.1,j,JudicialOfficialBarMembership,j:JudicialOfficialBarMembership,1,0,,,,A legal capacity in which a judicial official is able to practice law.,j,JudicialOfficialBarMembershipType,j:JudicialOfficialBarMembershipType,,,
4.1,j,JudicialOfficialBarMembershipAugmentationPoint,j:JudicialOfficialBarMembershipAugmentationPoint,1,1,,,,An augmentation point for JudicialOfficialBarMembershipType.,,,,,,
4.1,j,JudicialOfficialBarStatus,j:JudicialOfficialBarStatus,1,0,,,,A status of a judicial officials bar membership.,nc,StatusType,nc:StatusType,,,
4.1,j,JudicialOfficialCategoryText,j:JudicialOfficialCategoryText,1,0,,"Judge, Attorney, DA",,A kind of judicial official.,nc,TextType,nc:TextType,,,
4.1,j,JudicialOfficialCourt,j:JudicialOfficialCourt,1,0,,,,A court unit to which a judicial official is assigned.,j,CourtType,j:CourtType,,,
4.1,im,JudicialOfficialDescriptionText,im:JudicialOfficialDescriptionText,1,0,,,,A free form field with detailed description about the attorney.,nc,TextType,nc:TextType,,,
4.1,j,JudicialOfficialFirm,j:JudicialOfficialFirm,1,0,,,,An agency at which a judicial official works.,nc,OrganizationType,nc:OrganizationType,,,
4.1,j,JudicialOfficialPanelIdentification,j:JudicialOfficialPanelIdentification,1,0,judges panel,,,An identification or name of a panel or group to which a judicial official is assigned.,nc,IdentificationType,nc:IdentificationType,,,
4.1,j,JudicialOfficialRegistrationIdentification,j:JudicialOfficialRegistrationIdentification,1,0,,,,An identification assigned to a judicial official after registering within a state or region.,nc,IdentificationType,nc:IdentificationType,,,
4.1,st,JunctionID,st:JunctionID,1,0,,,,A junction identifier,niem-xs,string,niem-xs:string,,,
4.1,nc,Jurisdiction,nc:Jurisdiction,1,0,,,,"A geopolitical area in which an organization, person, or object has a specific range of authority.",nc,JurisdictionType,nc:JurisdictionType,,,
4.1,nc,JurisdictionAbstract,nc:JurisdictionAbstract,1,1,,,,"A data concept for an area, state, region, or other geographic unit over which some kind of authority exists.",,,,,,
4.1,j,JurisdictionANSID20AuthorityCode,j:JurisdictionANSID20AuthorityCode,1,0,,,,"An area, state, region, or other geographic unit over which some kind of authority exists.",aamva_d20,JurisdictionAuthorityCodeType,aamva_d20:JurisdictionAuthorityCodeType,nc,JurisdictionAbstract,nc:JurisdictionAbstract
4.1,j,JurisdictionAugmentation,j:JurisdictionAugmentation,1,0,,,,Additional information about a jurisdiction.,j,JurisdictionAugmentationType,j:JurisdictionAugmentationType,nc,JurisdictionAugmentationPoint,nc:JurisdictionAugmentationPoint
4.1,nc,JurisdictionAugmentationPoint,nc:JurisdictionAugmentationPoint,1,1,,,,An augmentation point for JurisdictionType.,,,,,,
4.1,j,JurisdictionDescriptionText,j:JurisdictionDescriptionText,1,0,,,,A description of an area an organization or person has some kind of authoritative capacity or responsibility over.,nc,TextType,nc:TextType,,,
4.1,j,JurisdictionDistrictIdentification,j:JurisdictionDistrictIdentification,1,0,,,,A name or identification of a district in a jurisdiction.,nc,IdentificationType,nc:IdentificationType,,,
4.1,j,JurisdictionDistrictText,j:JurisdictionDistrictText,1,0,,,,A district in a jurisdiction.,nc,TextType,nc:TextType,,,
4.1,nc,JurisdictionIdentification,nc:JurisdictionIdentification,1,0,,,,An identification of a jurisdiction.,nc,IdentificationType,nc:IdentificationType,,,
4.1,em,JurisdictionName,em:JurisdictionName,1,0,,,,A data element that is the name of a jurisdiction,nc,TextType,nc:TextType,,,
4.1,j,JurisdictionRestrictionText,j:JurisdictionRestrictionText,1,0,,,,A restriction or limitation of a jurisdiction.,nc,TextType,nc:TextType,,,
4.1,nc,JurisdictionText,nc:JurisdictionText,1,0,,,,An area in which an organization or person has some kind of authoritative capacity or responsibility over.,nc,TextType,nc:TextType,nc,JurisdictionAbstract,nc:JurisdictionAbstract
4.1,j,JurisdictionTitle,j:JurisdictionTitle,1,0,,,,A title issued by a jurisdiction.,j,ItemTitleType,j:ItemTitleType,,,
4.1,j,Juror,j:Juror,1,0,,,"This person is a member of a jury, including special or alternate jurors.",A person who serves on a jury and listens to a case to determine the guilt or innocence of a person accused of a crime.,j,JurorType,j:JurorType,,,
4.1,j,JurorAugmentationPoint,j:JurorAugmentationPoint,1,1,,,,An augmentation point for JurorType.,,,,,,
4.1,j,JurorDismissedDate,j:JurorDismissedDate,1,0,,,,A date a juror was dismissed from jury service.,nc,DateType,nc:DateType,,,
4.1,j,JurorDismissedIndicator,j:JurorDismissedIndicator,1,0,,,,True if a juror has been dismissed; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,JurorDismissedReasonText,j:JurorDismissedReasonText,1,0,,"dismissed by prosecution, excused for health reasons",,A reason why a juror was dismissed or excused.,nc,TextType,nc:TextType,,,
4.1,j,JurorForemanIndicator,j:JurorForemanIndicator,1,0,,,,True if a juror has been appointed as juror leader; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,JurorIdentification,j:JurorIdentification,1,0,,,,A juror identification number that identifies a juror within a panel on which he or she is serving,nc,IdentificationType,nc:IdentificationType,,,
4.1,j,JurorPanelIdentification,j:JurorPanelIdentification,1,0,,,,A panel identification number identifying the panel on which a juror is serving.,nc,IdentificationType,nc:IdentificationType,,,
4.1,j,JurorPrimaryIndicator,j:JurorPrimaryIndicator,1,0,,,,True if a person is a primary indicator; false if a person in an alternate juror.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,JusticeMetadata,j:JusticeMetadata,1,0,,,,Information that further qualifies the kind of data represented.,j,JusticeMetadataType,j:JusticeMetadataType,,,
4.1,hs,Juvenile,hs:Juvenile,1,0,,,,"A role of a juvenile, played by a person defined as a juvenile rather than an adult under the law.",hs,JuvenileType,hs:JuvenileType,,,
4.1,hs,JuvenileAbuseNeglectAllegation,hs:JuvenileAbuseNeglectAllegation,1,0,,,,A set of specifics of the referred incident of abuse or neglect as it relates to the victim. Information recorded includes the Abuse/Neglect Category and Type as well as narrative descriptions of the abuse and/or injuries,hs,JuvenileAbuseNeglectAllegationType,hs:JuvenileAbuseNeglectAllegationType,,,
4.1,hs,JuvenileAbuseNeglectAllegationAugmentationPoint,hs:JuvenileAbuseNeglectAllegationAugmentationPoint,1,1,,,,An augmentation point for JuvenileAbuseNeglectAllegationType.,,,,,,
4.1,j,JuvenileActivity,j:JuvenileActivity,1,0,,,,"An arrest, detention, referral, or other related activity of a juvenile.",j,ArrestType,j:ArrestType,,,
4.1,j,JuvenileActivityAgencyAssociation,j:JuvenileActivityAgencyAssociation,1,0,,,,"An association between an agency and a juvenile activity, e.g., a referral or detention.",j,JuvenileActivityAgencyAssociationType,j:JuvenileActivityAgencyAssociationType,,,
4.1,j,JuvenileActivityAgencyAssociationAugmentationPoint,j:JuvenileActivityAgencyAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenileActivityAgencyAssociationType.,,,,,,
4.1,j,JuvenileActivityAgencyRecordIdentification,j:JuvenileActivityAgencyRecordIdentification,1,0,,,,"A records management system identification number of the originating case agency for a Juvenile Justice matter, related to a delinquent act.",nc,IdentificationType,nc:IdentificationType,,,
4.1,j,JuvenileActivityAugmentationPoint,j:JuvenileActivityAugmentationPoint,1,1,,,,An augmentation point for JuvenileActivityType.,,,,,,
4.1,j,JuvenileActivityChargeAugmentationPoint,j:JuvenileActivityChargeAugmentationPoint,1,1,,,,An augmentation point for JuvenileActivityChargeType.,,,,,,
4.1,j,JuvenileActivityChargeDispositionAugmentationPoint,j:JuvenileActivityChargeDispositionAugmentationPoint,1,1,,,,An augmentation point for JuvenileActivityChargeDispositionType.,,,,,,
4.1,hs,JuvenileAggravatingMitigatingAssessment,hs:JuvenileAggravatingMitigatingAssessment,1,0,,,,"An assessment of aggravating or mitigating actions, behavior, or other considerations.",hs,JuvenileAggravatingMitigatingAssessmentType,hs:JuvenileAggravatingMitigatingAssessmentType,,,
4.1,hs,JuvenileAggravatingMitigatingAssessmentAugmentationPoint,hs:JuvenileAggravatingMitigatingAssessmentAugmentationPoint,1,1,,,,An augmentation point for JuvenileAggravatingMitigatingAssessmentType.,,,,,,
4.1,hs,JuvenileAggravatingMitigatingAssessmentCategoryAbstract,hs:JuvenileAggravatingMitigatingAssessmentCategoryAbstract,1,1,,,,"A data concept for describing whether an assessment is for aggravating or mitigating actions, behaviors, or conditions.",,,,,,
4.1,hs,JuvenileAggravatingMitigatingAssessmentCategoryCode,hs:JuvenileAggravatingMitigatingAssessmentCategoryCode,1,0,,,,"An enumeration that specifies whether an assessment is for Aggravating or Mitigating actions, behaviors, or conditions.",hs,JuvenileAggravatingMitigatingAssessmentCategoryCodeType,hs:JuvenileAggravatingMitigatingAssessmentCategoryCodeType,hs,JuvenileAggravatingMitigatingAssessmentCategoryAbstract,hs:JuvenileAggravatingMitigatingAssessmentCategoryAbstract
4.1,hs,JuvenileAggravatingMitigatingAssessmentCategoryText,hs:JuvenileAggravatingMitigatingAssessmentCategoryText,1,0,,,,"A kind of assessment of a juvenile's aggravating or mitigating actions, behaviors, or other considerations.",nc,TextType,nc:TextType,hs,JuvenileAggravatingMitigatingAssessmentCategoryAbstract,hs:JuvenileAggravatingMitigatingAssessmentCategoryAbstract
4.1,hs,JuvenileArrestedFriendsIndicator,hs:JuvenileArrestedFriendsIndicator,1,0,,,,True if the juvenile's friends who have been arrested; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,j,JuvenileAsAdultIndicator,j:JuvenileAsAdultIndicator,1,0,,,,True if a juvenile is to be processed as an adult; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,hs,JuvenileAssessmentAugmentationPoint,hs:JuvenileAssessmentAugmentationPoint,1,1,,,,An augmentation point for JuvenileAssessmentType.,,,,,,
4.1,hs,JuvenileAttentionDisorderDiagnosisIndicator,hs:JuvenileAttentionDisorderDiagnosisIndicator,1,0,,,,True if diagnosed with Attention Deficit Disorder (ADD) or as Hyperactive; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.1,hs,JuvenileAugmentationPoint,hs:JuvenileAugmentationPoint,1,1,,,,An augmentation point for JuvenileType.,,,,,,
4.1,hs,JuvenileBehaviorDescriptionText,hs:JuvenileBehaviorDescriptionText,1,0,,,,A description of behaviors exhibited by a juvenile.,nc,TextType,nc:TextType,,,
4.1,hs,JuvenileCase,hs:JuvenileCase,1,0,,,,"An aggregation of information about a set of related activities and events pertaining to a juvenile. This can be, but is not necessarily, a court case.",hs,JuvenileCaseType,hs:JuvenileCaseType,,,
4.1,hs,JuvenileCaseAugmentationPoint,hs:JuvenileCaseAugmentationPoint,1,1,,,,An augmentation point for JuvenileCaseType.,,,,,,
4.1,hs,JuvenileCharge,hs:JuvenileCharge,1,0,,,,A formal allegation that a specific juvenile has committed a specific juvenile offense.,hs,JuvenileChargeType,hs:JuvenileChargeType,,,
4.1,hs,JuvenileChargeAugmentationPoint,hs:JuvenileChargeAugmentationPoint,1,1,,,,An augmentation point for JuvenileChargeType.,,,,,,
4.1,hs,JuvenileChargeStatusOffenseIndicator,hs:JuvenileChargeStatusOffenseIndicator,1,0,,,,True if the alleged act is an offense when committed by a juvenile but not when committed by an adult; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
