Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,SimpleStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
5.2,usmtf,FireMethodCodeSimpleType,usmtf:FireMethodCodeSimpleType,S,atomic,0,0,0,,,,A data type for the firing method used in a fire mission.,xs,string,xs:string,,,
5.2,usmtf,FireMethodCodeType,usmtf:FireMethodCodeType,CSC,atomic,0,0,0,,,,A data type for the firing method used in a fire mission.,usmtf,FireMethodCodeSimpleType,usmtf:FireMethodCodeSimpleType,,,
5.2,usmtf,FirePlanDesignationSimpleType,usmtf:FirePlanDesignationSimpleType,S,atomic,0,0,0,,,,A data type for an abbreviated designation of the fire plan to which the reported information is applicable.,xs,string,xs:string,,,
5.2,usmtf,FirePlanDesignationType,usmtf:FirePlanDesignationType,CSC,atomic,0,0,0,,,,A data type for an abbreviated designation of the fire plan to which the reported information is applicable.,usmtf,FirePlanDesignationSimpleType,usmtf:FirePlanDesignationSimpleType,,,
5.2,usmtf,FireSupportReportSimpleType,usmtf:FireSupportReportSimpleType,S,atomic,0,0,0,,,,A data type for a type of fire support report requested.,xs,string,xs:string,,,
5.2,usmtf,FireSupportReportType,usmtf:FireSupportReportType,CSC,atomic,0,0,0,,,,A data type for a type of fire support report requested.,usmtf,FireSupportReportSimpleType,usmtf:FireSupportReportSimpleType,,,
5.2,usmtf,FireSupportSafetyCommandCodeSimpleType,usmtf:FireSupportSafetyCommandCodeSimpleType,S,atomic,0,0,0,,,,A data type for a command given to accomplish actions necessary to assure safety of friendly elements during fire support operations.,xs,string,xs:string,,,
5.2,usmtf,FireSupportSafetyCommandCodeType,usmtf:FireSupportSafetyCommandCodeType,CSC,atomic,0,0,0,,,,A data type for a command given to accomplish actions necessary to assure safety of friendly elements during fire support operations.,usmtf,FireSupportSafetyCommandCodeSimpleType,usmtf:FireSupportSafetyCommandCodeSimpleType,,,
5.2,usmtf,FireSupportSituationOfRoundsDescriptorCodeSimpleType,usmtf:FireSupportSituationOfRoundsDescriptorCodeSimpleType,S,atomic,0,0,0,,,,A data type for a descriptor which characterizes the combination of circumstances relative to one or more artillery or naval surface fire rounds at a particular time in a fire mission.,xs,string,xs:string,,,
5.2,usmtf,FireSupportSituationOfRoundsDescriptorCodeType,usmtf:FireSupportSituationOfRoundsDescriptorCodeType,CSC,atomic,0,0,0,,,,A data type for a descriptor which characterizes the combination of circumstances relative to one or more artillery or naval surface fire rounds at a particular time in a fire mission.,usmtf,FireSupportSituationOfRoundsDescriptorCodeSimpleType,usmtf:FireSupportSituationOfRoundsDescriptorCodeSimpleType,,,
5.2,usmtf,FireSupportTargetSubcategoryCodeSimpleType,usmtf:FireSupportTargetSubcategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for a descriptor used to amplify information on fire support targets classified into a category or a generic grouping.,xs,string,xs:string,,,
5.2,usmtf,FireSupportTargetSubcategoryCodeType,usmtf:FireSupportTargetSubcategoryCodeType,CSC,,0,0,0,,,,A data type for a descriptor used to amplify information on fire support targets classified into a category or a generic grouping.,usmtf,FireSupportTargetSubcategoryCodeSimpleType,usmtf:FireSupportTargetSubcategoryCodeSimpleType,,,
5.2,usmtf,FireUnitMissionCodeSimpleType,usmtf:FireUnitMissionCodeSimpleType,S,atomic,0,0,0,,,,A data type for the abbreviated name of the fire support mission assigned to a fire unit.,xs,string,xs:string,,,
5.2,usmtf,FireUnitMissionCodeType,usmtf:FireUnitMissionCodeType,CSC,atomic,0,0,0,,,,A data type for the abbreviated name of the fire support mission assigned to a fire unit.,usmtf,FireUnitMissionCodeSimpleType,usmtf:FireUnitMissionCodeSimpleType,,,
5.2,usmtf,FireUnitStatusCodeSimpleType,usmtf:FireUnitStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for the operational status of a fire unit.,xs,string,xs:string,,,
5.2,usmtf,FireUnitStatusCodeType,usmtf:FireUnitStatusCodeType,CSC,atomic,0,0,0,,,,A data type for the operational status of a fire unit.,usmtf,FireUnitStatusCodeSimpleType,usmtf:FireUnitStatusCodeSimpleType,,,
5.2,usmtf,FiringSiteResponsePostureCodeSimpleType,usmtf:FiringSiteResponsePostureCodeSimpleType,S,atomic,0,0,0,,,,A data type for the designation of the firing site response posture of a fire unit.,xs,string,xs:string,,,
5.2,usmtf,FiringSiteResponsePostureCodeType,usmtf:FiringSiteResponsePostureCodeType,CSC,atomic,0,0,0,,,,A data type for the designation of the firing site response posture of a fire unit.,usmtf,FiringSiteResponsePostureCodeSimpleType,usmtf:FiringSiteResponsePostureCodeSimpleType,,,
5.2,usmtf,FirstLastNumberCoordinatorNameSimpleType,usmtf:FirstLastNumberCoordinatorNameSimpleType,S,atomic,0,0,0,,,,A data type for a name of the individual responsible for the first-last number coordinator.,xs,string,xs:string,,,
5.2,usmtf,FirstLastNumberCoordinatorNameType,usmtf:FirstLastNumberCoordinatorNameType,CSC,atomic,0,0,0,,,,A data type for a name of the individual responsible for the first-last number coordinator.,usmtf,FirstLastNumberCoordinatorNameSimpleType,usmtf:FirstLastNumberCoordinatorNameSimpleType,,,
5.2,usmtf,FirstSequenceOfEventsEnteringOrbitSimpleType,usmtf:FirstSequenceOfEventsEnteringOrbitSimpleType,S,atomic,0,0,0,,,,A data type for a beginning sequence of events designation upon entering an orbit.,xs,string,xs:string,,,
5.2,usmtf,FirstSequenceOfEventsEnteringOrbitType,usmtf:FirstSequenceOfEventsEnteringOrbitType,CSC,atomic,0,0,0,,,,A data type for a beginning sequence of events designation upon entering an orbit.,usmtf,FirstSequenceOfEventsEnteringOrbitSimpleType,usmtf:FirstSequenceOfEventsEnteringOrbitSimpleType,,,
5.2,usmtf,FixedWingControllerGradesCodeSimpleType,usmtf:FixedWingControllerGradesCodeSimpleType,S,atomic,0,0,0,,,,A data type for the NATO grades for fixed wing controllers.,xs,string,xs:string,,,
5.2,usmtf,FixedWingControllerGradesCodeType,usmtf:FixedWingControllerGradesCodeType,CSC,atomic,0,0,0,,,,A data type for the NATO grades for fixed wing controllers.,usmtf,FixedWingControllerGradesCodeSimpleType,usmtf:FixedWingControllerGradesCodeSimpleType,,,
5.2,usmtf,FixRadiusType,usmtf:FixRadiusType,CCC,,0,0,0,,,,"A data type for the shortest distance from the center to circumference or surface of a circle, circular area or sphere of the fix.",,,,,,
5.2,usmtf,FlankCodeSimpleType,usmtf:FlankCodeSimpleType,S,atomic,0,0,0,,,,A data type to indicate a lateral part or side.,xs,string,xs:string,,,
5.2,usmtf,FlankCodeType,usmtf:FlankCodeType,CSC,atomic,0,0,0,,,,A data type to indicate a lateral part or side.,usmtf,FlankCodeSimpleType,usmtf:FlankCodeSimpleType,,,
5.2,usmtf,FlightClearanceTripNumberSimpleType,usmtf:FlightClearanceTripNumberSimpleType,S,atomic,0,0,0,,,,A data type for a flight clearance/trip number of an aircraft or group of aircraft.,xs,string,xs:string,,,
5.2,usmtf,FlightClearanceTripNumberType,usmtf:FlightClearanceTripNumberType,CSC,atomic,0,0,0,,,,A data type for a flight clearance/trip number of an aircraft or group of aircraft.,usmtf,FlightClearanceTripNumberSimpleType,usmtf:FlightClearanceTripNumberSimpleType,,,
5.2,usmtf,FlightLevelBandType,usmtf:FlightLevelBandType,CCC,,0,0,0,,,,A data type for the airspace between two theoretical spheres described by minimum and maximum vertical distance expressed as pressure altitude in hundreds of feet.,,,,,,
5.2,usmtf,FlightLevelCodeSimpleType,usmtf:FlightLevelCodeSimpleType,S,atomic,0,0,0,,,,A data type for an aircraft operating height is a flight level (pressure altitude).,xs,string,xs:string,,,
5.2,usmtf,FlightLevelCodeType,usmtf:FlightLevelCodeType,CSC,atomic,0,0,0,,,,A data type for an aircraft operating height is a flight level (pressure altitude).,usmtf,FlightLevelCodeSimpleType,usmtf:FlightLevelCodeSimpleType,,,
5.2,usmtf,FlightLevelQualifiedSimpleType,usmtf:FlightLevelQualifiedSimpleType,S,atomic,0,0,0,,,,A data type for a height expressed as pressure altitude in hundreds of feet.,xs,string,xs:string,,,
5.2,usmtf,FlightLevelQualifiedType,usmtf:FlightLevelQualifiedType,CSC,atomic,0,0,0,,,,A data type for a height expressed as pressure altitude in hundreds of feet.,usmtf,FlightLevelQualifiedSimpleType,usmtf:FlightLevelQualifiedSimpleType,,,
5.2,usmtf,FlightPlumeColorCodeSimpleType,usmtf:FlightPlumeColorCodeSimpleType,S,atomic,0,0,0,,,,A data type for the color of a surface-to-air missile's plume during flight.,xs,string,xs:string,,,
5.2,usmtf,FlightPlumeColorCodeType,usmtf:FlightPlumeColorCodeType,CSC,atomic,0,0,0,,,,A data type for the color of a surface-to-air missile's plume during flight.,usmtf,FlightPlumeColorCodeSimpleType,usmtf:FlightPlumeColorCodeSimpleType,,,
5.2,usmtf,FlightTimeCategoryCodeSimpleType,usmtf:FlightTimeCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for the purpose for which flight time was expended.,xs,string,xs:string,,,
5.2,usmtf,FlightTimeCategoryCodeType,usmtf:FlightTimeCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for the purpose for which flight time was expended.,usmtf,FlightTimeCategoryCodeSimpleType,usmtf:FlightTimeCategoryCodeSimpleType,,,
5.2,usmtf,FloatingMineStatusIDCodeSimpleType,usmtf:FloatingMineStatusIDCodeSimpleType,S,atomic,0,0,0,,,,A data type for an identifier of the status of a floating mine.,xs,string,xs:string,,,
5.2,usmtf,FloatingMineStatusIDCodeType,usmtf:FloatingMineStatusIDCodeType,CSC,atomic,0,0,0,,,,A data type for an identifier of the status of a floating mine.,usmtf,FloatingMineStatusIDCodeSimpleType,usmtf:FloatingMineStatusIDCodeSimpleType,,,
5.2,usmtf,ForceRequirementNumberSimpleType,usmtf:ForceRequirementNumberSimpleType,S,atomic,0,0,0,,,,A data type for a unique identifier of a force requirement for a specific plan or operation order.,xs,string,xs:string,,,
5.2,usmtf,ForceRequirementNumberType,usmtf:ForceRequirementNumberType,CSC,atomic,0,0,0,,,,A data type for a unique identifier of a force requirement for a specific plan or operation order.,usmtf,ForceRequirementNumberSimpleType,usmtf:ForceRequirementNumberSimpleType,,,
5.2,usmtf,ForecastDurationFromDayTimeCodeSimpleType,usmtf:ForecastDurationFromDayTimeCodeSimpleType,S,atomic,0,0,0,,,,A data type for a one digit number representing the duration in hours of a given weather forecast from a specified day-time.,xs,string,xs:string,,,
5.2,usmtf,ForecastDurationFromDayTimeCodeType,usmtf:ForecastDurationFromDayTimeCodeType,CSC,atomic,0,0,0,,,,A data type for a one digit number representing the duration in hours of a given weather forecast from a specified day-time.,usmtf,ForecastDurationFromDayTimeCodeSimpleType,usmtf:ForecastDurationFromDayTimeCodeSimpleType,,,
5.2,usmtf,ForeignCountryOfficialNumberSimpleType,usmtf:ForeignCountryOfficialNumberSimpleType,S,atomic,0,0,0,,,,A data type for a number issued by a foreign country for official purposes.,xs,string,xs:string,,,
5.2,usmtf,ForeignCountryOfficialNumberType,usmtf:ForeignCountryOfficialNumberType,CSC,atomic,0,0,0,,,,A data type for a number issued by a foreign country for official purposes.,usmtf,ForeignCountryOfficialNumberSimpleType,usmtf:ForeignCountryOfficialNumberSimpleType,,,
5.2,usmtf,FormationGuideNameSimpleType,usmtf:FormationGuideNameSimpleType,S,atomic,0,0,0,,,,A data type for a identity of the formation guide.,xs,string,xs:string,,,
5.2,usmtf,FormationGuideNameType,usmtf:FormationGuideNameType,CSC,atomic,0,0,0,,,,A data type for a identity of the formation guide.,usmtf,FormationGuideNameSimpleType,usmtf:FormationGuideNameSimpleType,,,
5.2,usmtf,FOTCCTCommandSimpleType,usmtf:FOTCCTCommandSimpleType,S,atomic,0,0,0,,,,A data type for the name of a maritime tactical picture manager coordinator (CT) command.,xs,string,xs:string,,,
5.2,usmtf,FOTCCTCommandType,usmtf:FOTCCTCommandType,CSC,atomic,0,0,0,,,,A data type for the name of a maritime tactical picture manager coordinator (CT) command.,usmtf,FOTCCTCommandSimpleType,usmtf:FOTCCTCommandSimpleType,,,
5.2,usmtf,FOTCRoleCodeSimpleType,usmtf:FOTCRoleCodeSimpleType,S,atomic,0,0,0,,,,A data type for the FOTC operating mode.,xs,string,xs:string,,,
5.2,usmtf,FOTCRoleCodeType,usmtf:FOTCRoleCodeType,CSC,atomic,0,0,0,,,,A data type for the FOTC operating mode.,usmtf,FOTCRoleCodeSimpleType,usmtf:FOTCRoleCodeSimpleType,,,
5.2,usmtf,FreeTextSimpleType,usmtf:FreeTextSimpleType,S,atomic,0,0,0,,,,A data type for free text information expressed in natural language.,xs,string,xs:string,,,
5.2,usmtf,FreeTextType,usmtf:FreeTextType,CSC,atomic,0,0,0,,,,A data type for free text information expressed in natural language.,usmtf,FreeTextSimpleType,usmtf:FreeTextSimpleType,,,
5.2,usmtf,FrequencyBandChannelType,usmtf:FrequencyBandChannelType,CCC,,0,0,0,,,,"A data type for an alphabetic identifier for frequency band, and a channel number.",,,,,,
5.2,usmtf,FrequencyBandCodeSimpleType,usmtf:FrequencyBandCodeSimpleType,S,atomic,0,0,0,,,,A data type for the classification of electromagnetic energy by grouping ranges of frequencies into distinct groups.,xs,string,xs:string,,,
5.2,usmtf,FrequencyBandCodeType,usmtf:FrequencyBandCodeType,CSC,atomic,0,0,0,,,,A data type for the classification of electromagnetic energy by grouping ranges of frequencies into distinct groups.,usmtf,FrequencyBandCodeSimpleType,usmtf:FrequencyBandCodeSimpleType,,,
5.2,usmtf,FrequencyDesignatorSimpleType,usmtf:FrequencyDesignatorSimpleType,S,atomic,0,0,0,,,,A data type for a designator usually employed in non-secure communications to refer to a radio frequency.,xs,string,xs:string,,,
5.2,usmtf,FrequencyDesignatorType,usmtf:FrequencyDesignatorType,CSC,atomic,0,0,0,,,,A data type for a designator usually employed in non-secure communications to refer to a radio frequency.,usmtf,FrequencyDesignatorSimpleType,usmtf:FrequencyDesignatorSimpleType,,,
5.2,usmtf,FrequencyJammedDesignatorSimpleType,usmtf:FrequencyJammedDesignatorSimpleType,S,atomic,0,0,0,,,,A data type for a designator of frequency jammed.,xs,string,xs:string,,,
5.2,usmtf,FrequencyJammedDesignatorType,usmtf:FrequencyJammedDesignatorType,CSC,atomic,0,0,0,,,,A data type for a designator of frequency jammed.,usmtf,FrequencyJammedDesignatorSimpleType,usmtf:FrequencyJammedDesignatorSimpleType,,,
5.2,usmtf,FrequencyLimitsHyphenatedType,usmtf:FrequencyLimitsHyphenatedType,CCC,,0,0,0,,,,A data type for the frequency limits hyphenated followed by HZ rate.,,,,,,
5.2,usmtf,FrequencyPlanDesignationSimpleType,usmtf:FrequencyPlanDesignationSimpleType,S,atomic,0,0,0,,,,A data type for a frequency plan designation.,xs,string,xs:string,,,
5.2,usmtf,FrequencyPlanDesignationType,usmtf:FrequencyPlanDesignationType,CSC,atomic,0,0,0,,,,A data type for a frequency plan designation.,usmtf,FrequencyPlanDesignationSimpleType,usmtf:FrequencyPlanDesignationSimpleType,,,
5.2,usmtf,FrequencyShiftConverterQuantityType,usmtf:FrequencyShiftConverterQuantityType,CCC,,0,0,0,,,,A data type for the number and type of a frequency shift converter.,,,,,,
5.2,usmtf,FrequencyShiftConverterSimpleType,usmtf:FrequencyShiftConverterSimpleType,S,atomic,0,0,0,,,,A data type for a type of frequency shift converter.,xs,string,xs:string,,,
5.2,usmtf,FrequencyShiftConverterType,usmtf:FrequencyShiftConverterType,CSC,atomic,0,0,0,,,,A data type for a type of frequency shift converter.,usmtf,FrequencyShiftConverterSimpleType,usmtf:FrequencyShiftConverterSimpleType,,,
5.2,usmtf,FrequencyStatusCodeSimpleType,usmtf:FrequencyStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for the restriction status of a frequency.,xs,string,xs:string,,,
5.2,usmtf,FrequencyStatusCodeType,usmtf:FrequencyStatusCodeType,CSC,atomic,0,0,0,,,,A data type for the restriction status of a frequency.,usmtf,FrequencyStatusCodeSimpleType,usmtf:FrequencyStatusCodeSimpleType,,,
5.2,usmtf,FrequencyUnitCodeSimpleType,usmtf:FrequencyUnitCodeSimpleType,S,atomic,0,0,0,,,,A data type for frequency units of measurement.,xs,string,xs:string,,,
5.2,usmtf,FrequencyUnitCodeType,usmtf:FrequencyUnitCodeType,CSC,atomic,0,0,0,,,,A data type for frequency units of measurement.,usmtf,FrequencyUnitCodeSimpleType,usmtf:FrequencyUnitCodeSimpleType,,,
5.2,usmtf,FrequencyUsageCodeSimpleType,usmtf:FrequencyUsageCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that indicates the way a frequency is used or its intended purpose.,xs,string,xs:string,,,
5.2,usmtf,FrequencyUsageCodeType,usmtf:FrequencyUsageCodeType,CSC,atomic,0,0,0,,,,A data type for a code that indicates the way a frequency is used or its intended purpose.,usmtf,FrequencyUsageCodeSimpleType,usmtf:FrequencyUsageCodeSimpleType,,,
5.2,usmtf,FriendlyFireSupportEffectCodeSimpleType,usmtf:FriendlyFireSupportEffectCodeSimpleType,S,atomic,0,0,0,,,,"A data type for the code for the effect or result of friendly artillery fire, naval surface fire, or close air support, stated in terms of the type of fire employed to achieve those results.",xs,string,xs:string,,,
5.2,usmtf,FriendlyFireSupportEffectCodeType,usmtf:FriendlyFireSupportEffectCodeType,CSC,atomic,0,0,0,,,,"A data type for the code for the effect or result of friendly artillery fire, naval surface fire, or close air support, stated in terms of the type of fire employed to achieve those results.",usmtf,FriendlyFireSupportEffectCodeSimpleType,usmtf:FriendlyFireSupportEffectCodeSimpleType,,,
5.2,usmtf,FriendlyUnfriendlyEntityCodeSimpleType,usmtf:FriendlyUnfriendlyEntityCodeSimpleType,S,atomic,0,0,0,,,,A data type for an indicator of whether an entity is friendly or unfriendly.,xs,string,xs:string,,,
5.2,usmtf,FriendlyUnfriendlyEntityCodeType,usmtf:FriendlyUnfriendlyEntityCodeType,CSC,atomic,0,0,0,,,,A data type for an indicator of whether an entity is friendly or unfriendly.,usmtf,FriendlyUnfriendlyEntityCodeSimpleType,usmtf:FriendlyUnfriendlyEntityCodeSimpleType,,,
5.2,usmtf,FromTimeQualifierCodeSimpleType,usmtf:FromTimeQualifierCodeSimpleType,S,atomic,0,0,0,,,,A data type for the qualifier indicating an original period of time that has been changed.,xs,string,xs:string,,,
5.2,usmtf,FromTimeQualifierCodeType,usmtf:FromTimeQualifierCodeType,CSC,atomic,0,0,0,,,,A data type for the qualifier indicating an original period of time that has been changed.,usmtf,FromTimeQualifierCodeSimpleType,usmtf:FromTimeQualifierCodeSimpleType,,,
5.2,usmtf,FuelCodeSimpleType,usmtf:FuelCodeSimpleType,S,atomic,0,0,0,,,,"A data type for the code for the type of fuel used by vehicle, vessel, or aircraft.",xs,string,xs:string,,,
5.2,usmtf,FuelCodeType,usmtf:FuelCodeType,CSC,atomic,0,0,0,,,,"A data type for the code for the type of fuel used by vehicle, vessel, or aircraft.",usmtf,FuelCodeSimpleType,usmtf:FuelCodeSimpleType,,,
5.2,usmtf,FuelProductCodeSimpleType,usmtf:FuelProductCodeSimpleType,S,atomic,0,0,0,,,,A data type for the code for the type of petroleum product.,xs,string,xs:string,,,
5.2,usmtf,FuelProductCodeType,usmtf:FuelProductCodeType,CSC,atomic,0,0,0,,,,A data type for the code for the type of petroleum product.,usmtf,FuelProductCodeSimpleType,usmtf:FuelProductCodeSimpleType,,,
5.2,usmtf,FuelStoresPodsJettisonedSimpleType,usmtf:FuelStoresPodsJettisonedSimpleType,S,atomic,0,0,0,,,,A data type for a type of external stores that were jettisoned during flight operations.,xs,string,xs:string,,,
5.2,usmtf,FuelStoresPodsJettisonedType,usmtf:FuelStoresPodsJettisonedType,CSC,atomic,0,0,0,,,,A data type for a type of external stores that were jettisoned during flight operations.,usmtf,FuelStoresPodsJettisonedSimpleType,usmtf:FuelStoresPodsJettisonedSimpleType,,,
5.2,usmtf,FunctionalAreaCodeSimpleType,usmtf:FunctionalAreaCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code that denotes a defined functional area for which UIC assignment and registration are being required.,xs,string,xs:string,,,
5.2,usmtf,FunctionalAreaCodeType,usmtf:FunctionalAreaCodeType,CSC,atomic,0,0,0,,,,A data type for a code that denotes a defined functional area for which UIC assignment and registration are being required.,usmtf,FunctionalAreaCodeSimpleType,usmtf:FunctionalAreaCodeSimpleType,,,
5.2,usmtf,FunctionalDamageAssessmentCodeSimpleType,usmtf:FunctionalDamageAssessmentCodeSimpleType,S,atomic,0,0,0,,,,A data type for an estimate of the degradation or destruction of the functional/operational capability of a target to perform its intended mission.,xs,string,xs:string,,,
5.2,usmtf,FunctionalDamageAssessmentCodeType,usmtf:FunctionalDamageAssessmentCodeType,CSC,,0,0,0,,,,A data type for an estimate of the degradation or destruction of the functional/operational capability of a target to perform its intended mission.,usmtf,FunctionalDamageAssessmentCodeSimpleType,usmtf:FunctionalDamageAssessmentCodeSimpleType,,,
5.2,usmtf,FunctionCodeSimpleType,usmtf:FunctionCodeSimpleType,S,atomic,0,0,0,,,,A data type for a code to indicate the function of the platform type.,xs,string,xs:string,,,
5.2,usmtf,FunctionCodeType,usmtf:FunctionCodeType,CSC,atomic,0,0,0,,,,A data type for a code to indicate the function of the platform type.,usmtf,FunctionCodeSimpleType,usmtf:FunctionCodeSimpleType,,,
5.2,usmtf,FusionStatusCodeSimpleType,usmtf:FusionStatusCodeSimpleType,S,atomic,0,0,0,,,,A data type for the fusion status of the mine countermeasure contact.,xs,string,xs:string,,,
5.2,usmtf,FusionStatusCodeType,usmtf:FusionStatusCodeType,CSC,atomic,0,0,0,,,,A data type for the fusion status of the mine countermeasure contact.,usmtf,FusionStatusCodeSimpleType,usmtf:FusionStatusCodeSimpleType,,,
5.2,usmtf,FuzeDelaySettingCodeSimpleType,usmtf:FuzeDelaySettingCodeSimpleType,S,atomic,0,0,0,,,,A data type for the fuze delay setting used by the weapon delivery system.,xs,string,xs:string,,,
5.2,usmtf,FuzeDelaySettingCodeType,usmtf:FuzeDelaySettingCodeType,CSC,atomic,0,0,0,,,,A data type for the fuze delay setting used by the weapon delivery system.,usmtf,FuzeDelaySettingCodeSimpleType,usmtf:FuzeDelaySettingCodeSimpleType,,,
5.2,usmtf,GainingMajorCommandCodeSimpleType,usmtf:GainingMajorCommandCodeSimpleType,S,atomic,0,0,0,,,,A data type for the code for the major command that gains control of the Air National Guard organization.,xs,string,xs:string,,,
5.2,usmtf,GainingMajorCommandCodeType,usmtf:GainingMajorCommandCodeType,CSC,atomic,0,0,0,,,,A data type for the code for the major command that gains control of the Air National Guard organization.,usmtf,GainingMajorCommandCodeSimpleType,usmtf:GainingMajorCommandCodeSimpleType,,,
5.2,usmtf,GeneralCargoCategoryCodeSimpleType,usmtf:GeneralCargoCategoryCodeSimpleType,S,atomic,0,0,0,,,,"A data type for an indicator of the general category of ammunition, liquid cargo, and solid cargo.",xs,string,xs:string,,,
5.2,usmtf,GeneralCargoCategoryCodeType,usmtf:GeneralCargoCategoryCodeType,CSC,atomic,0,0,0,,,,"A data type for an indicator of the general category of ammunition, liquid cargo, and solid cargo.",usmtf,GeneralCargoCategoryCodeSimpleType,usmtf:GeneralCargoCategoryCodeSimpleType,,,
5.2,usmtf,GeneralConditionCodeSimpleType,usmtf:GeneralConditionCodeSimpleType,S,atomic,0,0,0,,,,A data type for the general condition of an entity.,xs,string,xs:string,,,
5.2,usmtf,GeneralConditionCodeType,usmtf:GeneralConditionCodeType,CSC,atomic,0,0,0,,,,A data type for the general condition of an entity.,usmtf,GeneralConditionCodeSimpleType,usmtf:GeneralConditionCodeSimpleType,,,
5.2,usmtf,GeneralDescriptionSimpleType,usmtf:GeneralDescriptionSimpleType,S,atomic,0,0,0,,,,A data type for a general description.,xs,string,xs:string,,,
5.2,usmtf,GeneralDescriptionType,usmtf:GeneralDescriptionType,CSC,atomic,0,0,0,,,,A data type for a general description.,usmtf,GeneralDescriptionSimpleType,usmtf:GeneralDescriptionSimpleType,,,
5.2,usmtf,GeneralIDSimpleType,usmtf:GeneralIDSimpleType,S,atomic,0,0,0,,,,A data type for an identifier of an object.,xs,string,xs:string,,,
5.2,usmtf,GeneralIDType,usmtf:GeneralIDType,CSC,atomic,0,0,0,,,,A data type for an identifier of an object.,usmtf,GeneralIDSimpleType,usmtf:GeneralIDSimpleType,,,
5.2,usmtf,GeneralMessageSubjectSimpleType,usmtf:GeneralMessageSubjectSimpleType,S,atomic,0,0,0,,,,"A data type for a basic subject of the general message that may be used as a routing indicator. i.e., ALNAV, ALPACFLT.",xs,string,xs:string,,,
5.2,usmtf,GeneralMessageSubjectType,usmtf:GeneralMessageSubjectType,CSC,atomic,0,0,0,,,,"A data type for a basic subject of the general message that may be used as a routing indicator. i.e., ALNAV, ALPACFLT.",usmtf,GeneralMessageSubjectSimpleType,usmtf:GeneralMessageSubjectSimpleType,,,
5.2,usmtf,GeneralOrdnanceRequiredCodeSimpleType,usmtf:GeneralOrdnanceRequiredCodeSimpleType,S,atomic,0,0,0,,,,A data type for the general ordnance type required for a mission.,xs,string,xs:string,,,
5.2,usmtf,GeneralOrdnanceRequiredCodeType,usmtf:GeneralOrdnanceRequiredCodeType,CSC,atomic,0,0,0,,,,A data type for the general ordnance type required for a mission.,usmtf,GeneralOrdnanceRequiredCodeSimpleType,usmtf:GeneralOrdnanceRequiredCodeSimpleType,,,
5.2,usmtf,GenericPlatformCodeSimpleType,usmtf:GenericPlatformCodeSimpleType,S,atomic,0,0,0,,,,A data type for the generic class of military equipment.,xs,string,xs:string,,,
5.2,usmtf,GenericPlatformCodeType,usmtf:GenericPlatformCodeType,CSC,atomic,0,0,0,,,,A data type for the generic class of military equipment.,usmtf,GenericPlatformCodeSimpleType,usmtf:GenericPlatformCodeSimpleType,,,
5.2,usmtf,GENTEXTSubjectMatterSimpleType,usmtf:GENTEXTSubjectMatterSimpleType,S,atomic,0,0,0,,,,A data type for an indication of the subject matter addressed in a General Text (GENTEXT) set.,xs,string,xs:string,,,
5.2,usmtf,GENTEXTSubjectMatterType,usmtf:GENTEXTSubjectMatterType,CSC,atomic,0,0,0,,,,A data type for an indication of the subject matter addressed in a General Text (GENTEXT) set.,usmtf,GENTEXTSubjectMatterSimpleType,usmtf:GENTEXTSubjectMatterSimpleType,,,
5.2,usmtf,GeodeticDatumCodeSimpleType,usmtf:GeodeticDatumCodeSimpleType,S,atomic,0,0,0,,,,A data type for the code for the point of reference from which the coordinates for points in specific geodetic surveys and triangulation networks are computed.,xs,string,xs:string,,,
5.2,usmtf,GeodeticDatumCodeType,usmtf:GeodeticDatumCodeType,CSC,atomic,0,0,0,,,,A data type for the code for the point of reference from which the coordinates for points in specific geodetic surveys and triangulation networks are computed.,usmtf,GeodeticDatumCodeSimpleType,usmtf:GeodeticDatumCodeSimpleType,,,
5.2,usmtf,GeographicAreaSimpleType,usmtf:GeographicAreaSimpleType,S,atomic,0,0,0,,,,A data type for a concise description of the geographic area of responsibility.,xs,string,xs:string,,,
5.2,usmtf,GeographicAreaType,usmtf:GeographicAreaType,CSC,atomic,0,0,0,,,,A data type for a concise description of the geographic area of responsibility.,usmtf,GeographicAreaSimpleType,usmtf:GeographicAreaSimpleType,,,
5.2,usmtf,GeographicLocationLatLongCentisecondsType,usmtf:GeographicLocationLatLongCentisecondsType,CCC,,0,0,0,,,,A data type for the location of a point on the earth's surface expressed in centiseconds.,,,,,,
5.2,usmtf,GeographicLocationLatLongDecisecondsType,usmtf:GeographicLocationLatLongDecisecondsType,CCC,,0,0,0,,,,A data type for the location of a point on the earth's surface.,,,,,,
5.2,usmtf,GeographicLocationLatLongMinutesType,usmtf:GeographicLocationLatLongMinutesType,CCC,,0,0,0,,,,A data type for the location of a point on the earth's surface.,,,,,,
