Release,PropertyNamespacePrefix,PropertyName,QualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,Definition,TypeNamespacePrefix,TypeName,QualifiedType,SubstitutionGroupPropertyNamespacePrefix,SubstitutionGroupPropertyName,SubstitutionGroupQualifiedProperty
5.0,j,ItemCategoryNIBRSCode,j:ItemCategoryNIBRSCode,1,0,,,,A kind of property.,ucr,ArresteeWeaponCodeType,ucr:ArresteeWeaponCodeType,nc,ItemCategoryAbstract,nc:ItemCategoryAbstract
5.0,j,ItemCategoryNIBRSPropertyCategoryCode,j:ItemCategoryNIBRSPropertyCategoryCode,1,0,,,,A kind of property.,ucr,PropertyCategoryCodeType,ucr:PropertyCategoryCodeType,nc,ItemCategoryAbstract,nc:ItemCategoryAbstract
5.0,j,ItemDetailAbstract,j:ItemDetailAbstract,1,1,,,,A data concept for a feature or characteristic of a property item.,,,,,,
5.0,j,ItemDetailCode,j:ItemDetailCode,1,0,,,,A feature or characteristic of a property item.,ncic,TYPCodeType,ncic:TYPCodeType,j,ItemDetailAbstract,j:ItemDetailAbstract
5.0,j,ItemDetailDescriptionText,j:ItemDetailDescriptionText,1,0,,,,A description of a feature or characteristic of a property item.,nc,TextType,nc:TextType,,,
5.0,j,ItemDetailText,j:ItemDetailText,1,0,,,,A feature or characteristic of a property item.,nc,TextType,nc:TextType,j,ItemDetailAbstract,j:ItemDetailAbstract
5.0,j,ItemDispositionCode,j:ItemDispositionCode,1,0,,,,An indication of what happened to a property item.,j,ItemStatusCodeType,j:ItemStatusCodeType,nc,ItemDispositionAbstract,nc:ItemDispositionAbstract
5.0,j,ItemEmailAddressAssociation,j:ItemEmailAddressAssociation,1,0,,,,A relationship between a tangible item and an email address.,j,ItemEmailAddressAssociationType,j:ItemEmailAddressAssociationType,,,
5.0,j,ItemEmailAddressAssociationAugmentationPoint,j:ItemEmailAddressAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemEmailAddressAssociationType.,,,,,,
5.0,j,ItemFederalIdentification,j:ItemFederalIdentification,1,0,,,,A federal identification number assigned to a property item.,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,ItemGenderUseAbstract,j:ItemGenderUseAbstract,1,1,,,,"A data concept for a gender for which the item is intended, such as a girl's bicycle or a man's jacket.",,,,,,
5.0,j,ItemHazardousMaterialsContainerText,j:ItemHazardousMaterialsContainerText,1,0,,,,A stolen chemical container.,nc,TextType,nc:TextType,,,
5.0,j,ItemInstantMessengerAssociation,j:ItemInstantMessengerAssociation,1,0,,,,A relationship between a tangible item and an instant messenger account.,j,ItemInstantMessengerAssociationType,j:ItemInstantMessengerAssociationType,,,
5.0,j,ItemInstantMessengerAssociationAugmentationPoint,j:ItemInstantMessengerAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemInstantMessengerAssociationType.,,,,,,
5.0,j,ItemLienAssociation,j:ItemLienAssociation,1,0,,,,An association between a property item and a lien on that property item.,j,ItemLienAssociationType,j:ItemLienAssociationType,,,
5.0,j,ItemLienAssociationAugmentationPoint,j:ItemLienAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemLienAssociationType.,,,,,,
5.0,j,ItemLienHolderOrganizationAssociation,j:ItemLienHolderOrganizationAssociation,1,0,,,,A relationship between an item and an organization that holds the lien for it.,nc,ItemEntityAssociationType,nc:ItemEntityAssociationType,,,
5.0,j,ItemLienHolderPersonAssociation,j:ItemLienHolderPersonAssociation,1,0,,,,A relationship between a person and an item.,nc,ItemEntityAssociationType,nc:ItemEntityAssociationType,,,
5.0,j,ItemLotIdentification,j:ItemLotIdentification,1,0,,,,An identification a Lot of Stolen Property.,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,ItemLotNumberText,j:ItemLotNumberText,1,0,,,,A number assigned to a shipment that an item is a part of.,nc,TextType,nc:TextType,,,
5.0,j,ItemMaintenanceActivity,j:ItemMaintenanceActivity,1,0,,,,An event or activity involving the maintenance of an item.,nc,ActivityType,nc:ActivityType,,,
5.0,j,ItemMaintenanceSchedule,j:ItemMaintenanceSchedule,1,0,,,,"A scheduled and ad-hoc inspections of the physical condition of, and a record of the work performed on, armory items (firearms, restraints etc.) to increase their useful lifespan, ensure they are ready for use, and that they will perform a",nc,ScheduleType,nc:ScheduleType,,,
5.0,j,ItemMakeCode,j:ItemMakeCode,1,0,,,,A manufacturer that produced an item.,ncic,ABRACodeType,ncic:ABRACodeType,nc,ItemMakeAbstract,nc:ItemMakeAbstract
5.0,j,ItemMerchandiseIndicator,j:ItemMerchandiseIndicator,1,0,,,,True if the item held for sale; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,ItemMissingValue,j:ItemMissingValue,1,0,,,,"A monetary value or worth of a property item that is lost, stolen, being held, or is otherwise missing.",nc,ItemValueType,nc:ItemValueType,,,
5.0,j,ItemNCICIdentification,j:ItemNCICIdentification,1,0,,,,An identification of an item which is self-checking and consists of an alphabetic character followed by nine numeric characters automatically assigned by the National Crime Information Center System to each accepted record.,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,ItemNetworkAddressAssociation,j:ItemNetworkAddressAssociation,1,0,,,,A relationship between a tangible item and a network address.,j,ItemNetworkAddressAssociationType,j:ItemNetworkAddressAssociationType,,,
5.0,j,ItemNetworkAddressAssociationAugmentationPoint,j:ItemNetworkAddressAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemNetworkAddressAssociationType.,,,,,,
5.0,j,ItemPartialLotAbstract,j:ItemPartialLotAbstract,1,1,,,,A data concept for an indicates whether a stolen chemical represents a partial or complete shipment.,,,,,,
5.0,j,ItemPartialLotText,j:ItemPartialLotText,1,0,,,,An indicates whether a stolen chemical represents a partial or complete shipment.,nc,TextType,nc:TextType,j,ItemPartialLotAbstract,j:ItemPartialLotAbstract
5.0,j,ItemPendingInventoryIndicator,j:ItemPendingInventoryIndicator,1,0,,,,True if the item is pending inventory; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,ItemPreviousYearValue,j:ItemPreviousYearValue,1,0,,,,A value the asset had in the previous year.,nc,ItemValueType,nc:ItemValueType,,,
5.0,j,ItemRecoveredAdditionalValue,j:ItemRecoveredAdditionalValue,1,0,,,,A fair market value in whole dollars of other property recovered in addition to the property of record,nc,ItemValueType,nc:ItemValueType,,,
5.0,j,ItemRecoveredContrabandValue,j:ItemRecoveredContrabandValue,1,0,,,,A fair market value in whole dollars of any contraband recovered as a result of recovering the property of record,nc,ItemValueType,nc:ItemValueType,,,
5.0,j,ItemRecoveredValue,j:ItemRecoveredValue,1,0,,,,An amount of money a previously missing item is worth after having been found.,nc,ItemValueType,nc:ItemValueType,,,
5.0,j,ItemRegistration,j:ItemRegistration,1,0,,,,A registration of an item with an authority.,j,ItemRegistrationType,j:ItemRegistrationType,,,
5.0,j,ItemRegistrationAssociation,j:ItemRegistrationAssociation,1,0,,,,An association between an item and its registration information.,j,ItemRegistrationAssociationType,j:ItemRegistrationAssociationType,,,
5.0,j,ItemRegistrationAssociationAugmentationPoint,j:ItemRegistrationAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemRegistrationAssociationType.,,,,,,
5.0,j,ItemRegistrationAugmentationPoint,j:ItemRegistrationAugmentationPoint,1,1,,,,An augmentation point for ItemRegistrationType.,,,,,,
5.0,j,ItemRegistrationHolder,j:ItemRegistrationHolder,1,0,,,,An entity to whom a registration is issued for a property item.,nc,EntityType,nc:EntityType,,,
5.0,j,ItemReplacementTitle,j:ItemReplacementTitle,1,0,,,,"A title which is reissued because the original title is lost, stolen, or otherwise unavailable.",j,TitleType,j:TitleType,,,
5.0,j,ItemSeizerAbstract,j:ItemSeizerAbstract,1,1,,,,A data concept for an entity which removes an item from the possession of the owner for official purposes.,,,,,,
5.0,j,ItemSeizingEnforcementOfficial,j:ItemSeizingEnforcementOfficial,1,0,,,,A peace official that seized a property item.,j,EnforcementOfficialType,j:EnforcementOfficialType,j,ItemSeizerAbstract,j:ItemSeizerAbstract
5.0,j,ItemSeizingEntity,j:ItemSeizingEntity,1,0,,,,An entity which removes an item from the possession of the owner for official purposes.,nc,EntityType,nc:EntityType,j,ItemSeizerAbstract,j:ItemSeizerAbstract
5.0,j,ItemSeizure,j:ItemSeizure,1,0,,,,A removal of property from the possession of a person or organization and placed in custody of the justice system.,j,ItemSeizureType,j:ItemSeizureType,,,
5.0,j,ItemSeizureAugmentationPoint,j:ItemSeizureAugmentationPoint,1,1,,,,An augmentation point for ItemSeizureType.,,,,,,
5.0,j,ItemSeizureDisposition,j:ItemSeizureDisposition,1,0,,,,A property item was processed or handled after being seized.,nc,DispositionType,nc:DispositionType,,,
5.0,j,ItemSeizureItem,j:ItemSeizureItem,1,0,,,,A property item that was seized.,nc,ItemType,nc:ItemType,,,
5.0,j,ItemSeizureMethodText,j:ItemSeizureMethodText,1,0,,,,A method by which a property item was removed from a person's possession and taken into custody.,nc,TextType,nc:TextType,,,
5.0,j,ItemSeizureOwningPerson,j:ItemSeizureOwningPerson,1,0,,,,A person who owns a property item that was seized.,nc,PersonType,nc:PersonType,,,
5.0,j,ItemSeizurePossessingPerson,j:ItemSeizurePossessingPerson,1,0,,,,A person who had possession of a property item when it was seized.,nc,PersonType,nc:PersonType,,,
5.0,j,ItemSeizureReleaseConditionText,j:ItemSeizureReleaseConditionText,1,0,,,,"A condition that, if met, will allow a seized property item to be released back to its owner.",nc,TextType,nc:TextType,,,
5.0,j,ItemSeizureWarrant,j:ItemSeizureWarrant,1,0,,,,A warrant that was required to remove property from a person's possession.,j,WarrantType,j:WarrantType,,,
5.0,j,ItemSerialIdentificationRange,j:ItemSerialIdentificationRange,1,0,,,,"A set of identifying numbers inscribed on or attached to a consecutive lot of parts, collection of parts, or complete units.  Assigned by the manufacturer.",j,IdentificationRangeType,j:IdentificationRangeType,,,
5.0,j,ItemSightedIndicator,j:ItemSightedIndicator,1,0,,,,True if a piece of property has been sighted; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,ItemStatusCode,j:ItemStatusCode,1,0,,,,A status of a property item.,j,ItemStatusCodeType,j:ItemStatusCodeType,nc,StatusAbstract,nc:StatusAbstract
5.0,j,ItemTelephoneNumberAssociation,j:ItemTelephoneNumberAssociation,1,0,,,,A relationship between a tangible item and a telephone number.,j,ItemTelephoneNumberAssociationType,j:ItemTelephoneNumberAssociationType,,,
5.0,j,ItemTelephoneNumberAssociationAugmentationPoint,j:ItemTelephoneNumberAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemTelephoneNumberAssociationType.,,,,,,
5.0,j,ItemTitleAssociation,j:ItemTitleAssociation,1,0,,,,An association between a property item and its title.,j,ItemTitleAssociationType,j:ItemTitleAssociationType,,,
5.0,j,ItemTitleAssociationAugmentationPoint,j:ItemTitleAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemTitleAssociationType.,,,,,,
5.0,j,ItemTitleDocumentCategoryCode,j:ItemTitleDocumentCategoryCode,1,0,,,,A kind of individual title document.,aamva_d20,VehicleTitleDocumentCategoryCodeType,aamva_d20:VehicleTitleDocumentCategoryCodeType,j,TitleDocumentCategoryAbstract,j:TitleDocumentCategoryAbstract
5.0,j,ItemTitleReplacementAssociation,j:ItemTitleReplacementAssociation,1,0,,,,An association between a property title and the property title it replaced.,j,ItemTitleReplacementAssociationType,j:ItemTitleReplacementAssociationType,,,
5.0,j,ItemTitleReplacementAssociationAugmentationPoint,j:ItemTitleReplacementAssociationAugmentationPoint,1,1,,,,An augmentation point for ItemTitleReplacementAssociationType.,,,,,,
5.0,j,ItemToolPowerIndicator,j:ItemToolPowerIndicator,1,0,,,,"True if the tool is operated by a procedure in which manual effort is supplemented or replaced by hydraulic, mechanical or electrical means; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
5.0,j,ItemTotalDamageValue,j:ItemTotalDamageValue,1,0,,,,A monetary value or worth of damage that occurred to a property item.,nc,ItemValueType,nc:ItemValueType,,,
5.0,j,ItemWeaponIndicator,j:ItemWeaponIndicator,1,0,,,,True if an item is traditionally considered to be a weapon; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,ItemWeaponUsageIndicator,j:ItemWeaponUsageIndicator,1,0,,,,True if an item not traditionally considered to be a weapon is used as such; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,Jewelry,j:Jewelry,1,0,,,,"An adornment made out of metals, gems, or imitations materials.",j,JewelryType,j:JewelryType,,,
5.0,j,JewelryAugmentationPoint,j:JewelryAugmentationPoint,1,1,,,,An augmentation point for JewelryType.,,,,,,
5.0,j,JewelryBand,j:JewelryBand,1,0,,,,"A part of a piece of jewelry used to affix it to a person, such as a ring band, watch strap, necklace chain, earring post, etc.",j,JewelryBandType,j:JewelryBandType,,,
5.0,j,JewelryBandAugmentationPoint,j:JewelryBandAugmentationPoint,1,1,,,,An augmentation point for JewelryBandType.,,,,,,
5.0,j,JewelryBandColorAbstract,j:JewelryBandColorAbstract,1,1,,,,A data concept for a color of a jewelry band.,,,,,,
5.0,j,JewelryBandColorText,j:JewelryBandColorText,1,0,,,,A color of a jewelry band.,nc,TextType,nc:TextType,j,JewelryBandColorAbstract,j:JewelryBandColorAbstract
5.0,j,JewelryBandDescriptionText,j:JewelryBandDescriptionText,1,0,,,,A description of a jewelry band.,nc,TextType,nc:TextType,,,
5.0,j,JewelryBandMaterialAbstract,j:JewelryBandMaterialAbstract,1,1,,,,A data concept for a kind of material out of which a jewelry band is made.,,,,,,
5.0,j,JewelryBandMaterialText,j:JewelryBandMaterialText,1,0,,,,A kind of material out of which a jewelry band is made.,nc,TextType,nc:TextType,j,JewelryBandMaterialAbstract,j:JewelryBandMaterialAbstract
5.0,j,JewelryCaratText,j:JewelryCaratText,1,0,,,,A measure in carats of the fineness of gold in a piece of jewelry.,nc,TextType,nc:TextType,,,
5.0,j,JewelryCategoryAbstract,j:JewelryCategoryAbstract,1,1,,,,A data concept for a kind of jewelry.,,,,,,
5.0,j,JewelryCategoryCode,j:JewelryCategoryCode,1,0,,,,A kind of jewelry.,ncic,JWTCodeType,ncic:JWTCodeType,j,JewelryCategoryAbstract,j:JewelryCategoryAbstract
5.0,j,JewelryCategoryText,j:JewelryCategoryText,1,0,,,,A kind of jewelry.,nc,TextType,nc:TextType,j,JewelryCategoryAbstract,j:JewelryCategoryAbstract
5.0,j,JewelryGenderAbstract,j:JewelryGenderAbstract,1,1,,,,"A data concept for a gender of a person a piece of jewelry is designed for, e.g., a man's ring vs a woman's ring.",,,,,,
5.0,j,JewelryGenderText,j:JewelryGenderText,1,0,,,,"A gender of a person a piece of jewelry is designed for, e.g., a man's ring vs a woman's ring.",nc,TextType,nc:TextType,j,JewelryGenderAbstract,j:JewelryGenderAbstract
5.0,j,JewelryMainPendant,j:JewelryMainPendant,1,0,,,,A primary stone or other ornament hanging from a piece of jewelry.,j,JewelryStoneType,j:JewelryStoneType,,,
5.0,j,JewelryPendantQuantity,j:JewelryPendantQuantity,1,0,,,,A count of the stones or other ornaments hanging from a piece of jewelry.,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
5.0,j,JewelryShapeAbstract,j:JewelryShapeAbstract,1,1,,,,A data concept for a shape of a piece of jewelry.,,,,,,
5.0,j,JewelryShapeText,j:JewelryShapeText,1,0,,,,A shape of a piece of jewelry.,nc,TextType,nc:TextType,j,JewelryShapeAbstract,j:JewelryShapeAbstract
5.0,j,JewelryStone,j:JewelryStone,1,0,,,,A stone or gem from a piece of jewelry.,j,JewelryStoneType,j:JewelryStoneType,,,
5.0,j,JewelryStoneArrangementText,j:JewelryStoneArrangementText,1,0,,,,"A description of the arrangement of stones in a piece of jewelry such as cluster, line, solitaire, etc.",nc,TextType,nc:TextType,,,
5.0,j,JewelryStoneAugmentationPoint,j:JewelryStoneAugmentationPoint,1,1,,,,An augmentation point for JewelryStoneType.,,,,,,
5.0,j,JewelryStoneCaratText,j:JewelryStoneCaratText,1,0,,,,A measure in carats of the weight of a jewelry stone.,nc,TextType,nc:TextType,,,
5.0,j,JewelryStoneCategoryAbstract,j:JewelryStoneCategoryAbstract,1,1,,,,A data concept for a kind of jewelry gem or imitation gem.,,,,,,
5.0,j,JewelryStoneCategoryCode,j:JewelryStoneCategoryCode,1,0,,,,A kind of jewelry gem or imitation gem.,ndex,JewelryStoneCategoryCodeType,ndex:JewelryStoneCategoryCodeType,j,JewelryStoneCategoryAbstract,j:JewelryStoneCategoryAbstract
5.0,j,JewelryStoneCategoryText,j:JewelryStoneCategoryText,1,0,,,,A kind of jewelry gem or imitation gem.,nc,TextType,nc:TextType,j,JewelryStoneCategoryAbstract,j:JewelryStoneCategoryAbstract
5.0,j,JewelryStoneColorText,j:JewelryStoneColorText,1,0,,,,A color of jewelry stone.,nc,TextType,nc:TextType,,,
5.0,j,JewelryStoneCutText,j:JewelryStoneCutText,1,0,,,,A shape or cut of a jewelry stone or gem.,nc,TextType,nc:TextType,,,
5.0,j,JewelryStoneMaterialText,j:JewelryStoneMaterialText,1,0,,,,"A material that makes up part of a piece of jewelry, e.g., gold, metal, plastic, leather, etc.",nc,TextType,nc:TextType,,,
5.0,j,JewelryStoneQuantity,j:JewelryStoneQuantity,1,0,,,,A count of the number of a kind of stone found on a piece of jewelry.,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
5.0,j,JewelryStoneWeightText,j:JewelryStoneWeightText,1,0,,,,A weight of a jewelry stone.,nc,TextType,nc:TextType,,,
5.0,j,Judge,j:Judge,1,0,,,,An official who hears and decides a case or who rules over a case proceeding.,j,JudicialOfficialType,j:JudicialOfficialType,,,
5.0,j,JudgePanel,j:JudgePanel,1,0,,,,A group of federal or state appellate court judges needed to decide a case.,j,JudgePanelType,j:JudgePanelType,,,
5.0,j,JudgePanelAugmentationPoint,j:JudgePanelAugmentationPoint,1,1,,,,An augmentation point for JudgePanelType.,,,,,,
5.0,j,JudgePanelIdentification,j:JudgePanelIdentification,1,0,,,,A unique identification of a judge panel.,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,JudgePanelRequiredQuantity,j:JudgePanelRequiredQuantity,1,0,,,,A number of panel judges required to make a decision,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
5.0,j,JudgePanelTotalQuantity,j:JudgePanelTotalQuantity,1,0,,,,A total number of judges that sit on a judge's panel.,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
5.0,j,Judgment,j:Judgment,1,0,,,,An activity relating to the adjudication of a case by a court.,nc,CaseType,nc:CaseType,,,
5.0,j,JudicialDistrictCode,j:JudicialDistrictCode,1,0,,,,A judicial district.,ucr,JudicialDistrictCodeType,ucr:JudicialDistrictCodeType,nc,LocaleJudicialDistrictAbstract,nc:LocaleJudicialDistrictAbstract
5.0,j,JudicialOfficial,j:JudicialOfficial,1,0,"judge, justice, clerk, attorney, court clerk",,"May include, but not limited to: magistrate, all types of judges and justices, court clerks, and attorneys.",A person involved in a judicial area of government.,j,JudicialOfficialType,j:JudicialOfficialType,,,
5.0,j,JudicialOfficialAugmentationPoint,j:JudicialOfficialAugmentationPoint,1,1,,,,An augmentation point for JudicialOfficialType.,,,,,,
5.0,j,JudicialOfficialBarIdentification,j:JudicialOfficialBarIdentification,1,0,,,Includes information about the issuing authority.,An identification assigned to a judicial official after meeting the requirement to practice law in a region.,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,JudicialOfficialBarMembership,j:JudicialOfficialBarMembership,1,0,,,,A legal capacity in which a judicial official is able to practice law.,j,JudicialOfficialBarMembershipType,j:JudicialOfficialBarMembershipType,,,
5.0,j,JudicialOfficialBarMembershipAugmentationPoint,j:JudicialOfficialBarMembershipAugmentationPoint,1,1,,,,An augmentation point for JudicialOfficialBarMembershipType.,,,,,,
5.0,j,JudicialOfficialBarStatus,j:JudicialOfficialBarStatus,1,0,,,,A status of a judicial officials bar membership.,nc,StatusType,nc:StatusType,,,
5.0,j,JudicialOfficialCategoryText,j:JudicialOfficialCategoryText,1,0,,"Judge, Attorney, DA",,A kind of judicial official.,nc,TextType,nc:TextType,,,
5.0,j,JudicialOfficialCourt,j:JudicialOfficialCourt,1,0,,,,A court unit to which a judicial official is assigned.,j,CourtType,j:CourtType,,,
5.0,j,JudicialOfficialFirm,j:JudicialOfficialFirm,1,0,,,,An agency at which a judicial official works.,nc,OrganizationType,nc:OrganizationType,,,
5.0,j,JudicialOfficialPanelIdentification,j:JudicialOfficialPanelIdentification,1,0,judges panel,,,An identification or name of a panel or group to which a judicial official is assigned.,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,JudicialOfficialRegistrationIdentification,j:JudicialOfficialRegistrationIdentification,1,0,,,,An identification assigned to a judicial official after registering within a state or region.,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,JurisdictionANSID20AuthorityCode,j:JurisdictionANSID20AuthorityCode,1,0,,,,"An area, state, region, or other geographic unit over which some kind of authority exists.",aamva_d20,JurisdictionAuthorityCodeType,aamva_d20:JurisdictionAuthorityCodeType,nc,JurisdictionAbstract,nc:JurisdictionAbstract
5.0,j,Juror,j:Juror,1,0,,,"This person is a member of a jury, including special or alternate jurors.",A person who serves on a jury and listens to a case to determine the guilt or innocence of a person accused of a crime.,j,JurorType,j:JurorType,,,
5.0,j,JurorAugmentationPoint,j:JurorAugmentationPoint,1,1,,,,An augmentation point for JurorType.,,,,,,
5.0,j,JurorDismissedDate,j:JurorDismissedDate,1,0,,,,A date a juror was dismissed from jury service.,nc,DateType,nc:DateType,,,
5.0,j,JurorDismissedIndicator,j:JurorDismissedIndicator,1,0,,,,True if a juror has been dismissed; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,JurorDismissedReasonText,j:JurorDismissedReasonText,1,0,,"dismissed by prosecution, excused for health reasons",,A reason why a juror was dismissed or excused.,nc,TextType,nc:TextType,,,
5.0,j,JurorForemanIndicator,j:JurorForemanIndicator,1,0,,,,True if a juror has been appointed as juror leader; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,JurorIdentification,j:JurorIdentification,1,0,,,,A juror identification number that identifies a juror within a panel on which he or she is serving,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,JurorPanelIdentification,j:JurorPanelIdentification,1,0,,,,A panel identification number identifying the panel on which a juror is serving.,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,JurorPrimaryIndicator,j:JurorPrimaryIndicator,1,0,,,,True if a person is a primary indicator; false if a person in an alternate juror.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,JuvenileActivity,j:JuvenileActivity,1,0,,,,"An arrest, detention, referral, or other related activity of a juvenile.",j,ArrestType,j:ArrestType,,,
5.0,j,JuvenileActivityAgencyAssociation,j:JuvenileActivityAgencyAssociation,1,0,,,,"An association between an agency and a juvenile activity, e.g., a referral or detention.",j,JuvenileActivityAgencyAssociationType,j:JuvenileActivityAgencyAssociationType,,,
5.0,j,JuvenileActivityAgencyAssociationAugmentationPoint,j:JuvenileActivityAgencyAssociationAugmentationPoint,1,1,,,,An augmentation point for JuvenileActivityAgencyAssociationType.,,,,,,
5.0,j,JuvenileActivityAgencyRecordIdentification,j:JuvenileActivityAgencyRecordIdentification,1,0,,,,"A records management system identification number of the originating case agency for a Juvenile Justice matter, related to a delinquent act.",nc,IdentificationType,nc:IdentificationType,,,
5.0,j,JuvenileActivityAugmentationPoint,j:JuvenileActivityAugmentationPoint,1,1,,,,An augmentation point for JuvenileActivityType.,,,,,,
5.0,j,JuvenileActivityChargeAugmentationPoint,j:JuvenileActivityChargeAugmentationPoint,1,1,,,,An augmentation point for JuvenileActivityChargeType.,,,,,,
5.0,j,JuvenileActivityChargeDispositionAugmentationPoint,j:JuvenileActivityChargeDispositionAugmentationPoint,1,1,,,,An augmentation point for JuvenileActivityChargeDispositionType.,,,,,,
5.0,j,JuvenileAsAdultIndicator,j:JuvenileAsAdultIndicator,1,0,,,,True if a juvenile is to be processed as an adult; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,JuvenileOffenderIndicator,j:JuvenileOffenderIndicator,1,0,,,,True if the legal status of a person is a juvenile; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
5.0,j,KnifeCategoryCode,j:KnifeCategoryCode,1,0,,,,A kind of knife.,ndex,KnifeCategoryCodeType,ndex:KnifeCategoryCodeType,nc,ItemCategoryAbstract,nc:ItemCategoryAbstract
5.0,j,KnownEnemyAssociation,j:KnownEnemyAssociation,1,0,,,,A relationship between people who are known enemies.,nc,PersonAssociationType,nc:PersonAssociationType,,,
5.0,j,LEOKACircumstanceCategoryAbstract,j:LEOKACircumstanceCategoryAbstract,1,1,,,,A data concept for a LEOKA data concept for a (Law Enforcement Officer Killed or Assaulted) classification of an incident.,,,,,,
5.0,j,LEOKACircumstanceCategoryCode,j:LEOKACircumstanceCategoryCode,1,0,,,,A LEOKA (Law Enforcement Officer Killed or Assaulted) classification of an incident.,j,LEOKACircumstanceCategoryCodeType,j:LEOKACircumstanceCategoryCodeType,j,LEOKACircumstanceCategoryAbstract,j:LEOKACircumstanceCategoryAbstract
5.0,j,Lessee,j:Lessee,1,0,,,,An entity which has a contract or lease to use an item.,j,LesseeType,j:LesseeType,,,
5.0,j,LesseeAugmentationPoint,j:LesseeAugmentationPoint,1,1,,,,An augmentation point for LesseeType.,,,,,,
5.0,j,LesseeJurisdictionAuthorityAbstract,j:LesseeJurisdictionAuthorityAbstract,1,1,,,,A data concept for an authority that has jurisdiction over a lease.,,,,,,
5.0,j,LesseeJurisdictionAuthorityCode,j:LesseeJurisdictionAuthorityCode,1,0,,,,An authority that has jurisdiction over a lease.,aamva_d20,JurisdictionAuthorityCodeType,aamva_d20:JurisdictionAuthorityCodeType,j,LesseeJurisdictionAuthorityAbstract,j:LesseeJurisdictionAuthorityAbstract
5.0,j,LesseeJurisdictionAuthorityText,j:LesseeJurisdictionAuthorityText,1,0,,,,An authority that has jurisdiction over a lease.,nc,TextType,nc:TextType,j,LesseeJurisdictionAuthorityAbstract,j:LesseeJurisdictionAuthorityAbstract
5.0,j,Lessor,j:Lessor,1,0,,,,An entity which conveys items by way of a lease.,j,LessorType,j:LessorType,,,
5.0,j,LessorAugmentationPoint,j:LessorAugmentationPoint,1,1,,,,An augmentation point for LessorType.,,,,,,
5.0,j,LessorIdentification,j:LessorIdentification,1,0,,,,An identification of an entity which conveys vehicles by way of a lease.,nc,IdentificationType,nc:IdentificationType,,,
5.0,j,Lien,j:Lien,1,0,,,,A legal encumbrance placed on a property item.,j,LienType,j:LienType,,,
5.0,j,LienAmount,j:LienAmount,1,0,,,,A monetary amount representing a legal encumbrance placed on a property.,nc,AmountType,nc:AmountType,,,
5.0,j,LienAugmentationPoint,j:LienAugmentationPoint,1,1,,,,An augmentation point for LienType.,,,,,,
5.0,j,LienDate,j:LienDate,1,0,,,,A date a lien was placed on a property item.,nc,DateType,nc:DateType,,,
5.0,j,LienHolder,j:LienHolder,1,0,,,,An entity that has a security interest on a property item.,j,LienHolderType,j:LienHolderType,,,
5.0,j,LienHolderAugmentationPoint,j:LienHolderAugmentationPoint,1,1,,,,An augmentation point for LienHolderType.,,,,,,
5.0,j,LienReleaseDate,j:LienReleaseDate,1,0,,,,A date a legal encumbrance is removed from a property item.,nc,DateType,nc:DateType,,,
5.0,j,LienReleaseReasonAbstract,j:LienReleaseReasonAbstract,1,1,,,,A data concept for a reason a legal encumbrance is removed from a property item.,,,,,,
5.0,j,LienReleaseReasonCode,j:LienReleaseReasonCode,1,0,,,,A reason a legal encumbrance is removed from a property item.,aamva_d20,LienReleaseReasonCodeType,aamva_d20:LienReleaseReasonCodeType,j,LienReleaseReasonAbstract,j:LienReleaseReasonAbstract
