Release,TypeNS,TypeName,Definition,ContentStyle,SimpleQualifiedType,ParentQualifiedType,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,QualifiedType
3.0,cyfs,JuvenilePlacementPersonAssociationType,"A data type for an association between a juvenile and a person with whom the juvenile is directed to reside (e.g., foster parent, grandparent, etc.).",CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,cyfs:JuvenilePlacementPersonAssociationType
3.0,cyfs,JuvenilePlacementSupervisorAssociationType,"A data type for an association between a juvenile and an entity that is responsible for supervising the juvenile's placement (e.g., social services department, probation department, etc.).",CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,cyfs:JuvenilePlacementSupervisorAssociationType
3.0,cyfs,JuvenilePlacementType,A data type for information about where a juvenile is directed to reside during the pendency of a delinquency proceeding.,CCC,,cyfs:PlacementType,FALSE,FALSE,FALSE,,,,cyfs:JuvenilePlacementType
3.0,cyfs,JuvenileSpecialNeedCodeSimpleType,"A data type for an enumerated list from the Adoption and Foster Care Annual Reporting System, 45 CFR 1355, appendix B (Adoption Data Elements), section III (Special Needs Status).",S,cyfs:JuvenileSpecialNeedCodeType,,FALSE,FALSE,FALSE,,,,cyfs:JuvenileSpecialNeedCodeSimpleType
3.0,cyfs,JuvenileSpecialNeedCodeType,"A data type for an enumerated list from the Adoption and Foster Care Annual Reporting System, 45 CFR 1355, appendix B (Adoption Data Elements), section III (Special Needs Status).",CSC,,,FALSE,FALSE,FALSE,,,,cyfs:JuvenileSpecialNeedCodeType
3.0,cyfs,JuvenileSupervisionConditionType,A data type for recording juvenile supervision condition information for an individual.,CCC,,nc:ConditionType,FALSE,FALSE,FALSE,,,,cyfs:JuvenileSupervisionConditionType
3.0,cyfs,JuvenileType,A data type for a juvenile.,CCC,,,FALSE,FALSE,FALSE,,,,cyfs:JuvenileType
3.0,ncic,JWTCodeSimpleType,A data type for Jewelry Type.,S,ncic:JWTCodeType,,FALSE,FALSE,FALSE,,,,ncic:JWTCodeSimpleType
3.0,ncic,JWTCodeType,A data type for Jewelry Type.,CSC,,,FALSE,FALSE,FALSE,,,,ncic:JWTCodeType
3.0,ndex,KeepsakeCategoryCodeSimpleType,A data type for a code that identifies items collected as a hobby or given in friendship.,S,ndex:KeepsakeCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:KeepsakeCategoryCodeSimpleType
3.0,ndex,KeepsakeCategoryCodeType,A data type for a code that identifies items collected as a hobby or given in friendship.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:KeepsakeCategoryCodeType
3.0,ndex,KnifeCategoryCodeSimpleType,A data type for a code that identifies a kind of knife.,S,ndex:KnifeCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:KnifeCategoryCodeSimpleType
3.0,ndex,KnifeCategoryCodeType,A data type for a code that identifies a kind of knife.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:KnifeCategoryCodeType
3.0,niem-xs,language,A data type that represents natural language identifiers as defined by by [RFC 3066].,CSC,,,FALSE,FALSE,FALSE,,,,niem-xs:language
3.0,xs,language,A data type that represents natural language identifiers as defined by by [RFC 3066].,S,niem-xs:language,,FALSE,FALSE,FALSE,,,,xs:language
3.0,iso_639-3,LanguageCodeSimpleType,A data type for language codes.,S,iso_639-3:LanguageCodeType,,FALSE,FALSE,FALSE,,,,iso_639-3:LanguageCodeSimpleType
3.0,iso_639-3,LanguageCodeType,A data type for language codes.,CSC,,,FALSE,FALSE,FALSE,,,,iso_639-3:LanguageCodeType
3.0,nc,LatitudeCoordinateType,A data type for a measurement of the angular distance between a point on the Earth and the Equator.,CCC,,,FALSE,FALSE,FALSE,,,,nc:LatitudeCoordinateType
3.0,nc,LatitudeDegreeSimpleType,A data type for a degree of latitude.,S,nc:LatitudeDegreeType,,FALSE,FALSE,FALSE,,,,nc:LatitudeDegreeSimpleType
3.0,nc,LatitudeDegreeType,A data type for a degree of latitude.,CSC,,,FALSE,FALSE,FALSE,,,,nc:LatitudeDegreeType
3.0,cyfs,LawEnforcementContactActivityType,A data type for recording a law enforcement contact with an individual.,CCC,,cyfs:ContactActivityType,FALSE,FALSE,FALSE,,,,cyfs:LawEnforcementContactActivityType
3.0,cyfs,LawEnforcementContactAttentionCodeSimpleType,A data type for describing the unit requiring special attention for the contact.,S,cyfs:LawEnforcementContactAttentionCodeType,,FALSE,FALSE,FALSE,,,,cyfs:LawEnforcementContactAttentionCodeSimpleType
3.0,cyfs,LawEnforcementContactAttentionCodeType,A data type for describing the unit requiring special attention for the contact.,CSC,,,FALSE,FALSE,FALSE,,,,cyfs:LawEnforcementContactAttentionCodeType
3.0,cyfs,LawEnforcementContactVehiclePositionCodeSimpleType,A data type for describing the location of the contact subject in a vehicle.,S,cyfs:LawEnforcementContactVehiclePositionCodeType,,FALSE,FALSE,FALSE,,,,cyfs:LawEnforcementContactVehiclePositionCodeSimpleType
3.0,cyfs,LawEnforcementContactVehiclePositionCodeType,A data type for describing the locaton of the contact subject in a vehicle.,CSC,,,FALSE,FALSE,FALSE,,,,cyfs:LawEnforcementContactVehiclePositionCodeType
3.0,im,LawfulPermanentResidentRoleType,A data type for the role of Lawful Permanent Resident that is played by a Person with respect to a Country,CCC,,im:ImmigrantRoleType,FALSE,FALSE,FALSE,,,,im:LawfulPermanentResidentRoleType
3.0,cbrncl,LayerMaterialKindCodeSimpleType,A data type that defines the layer material kind code values,S,cbrncl:LayerMaterialKindCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:LayerMaterialKindCodeSimpleType
3.0,cbrncl,LayerMaterialKindCodeType,A data type that defines the layer material kind code,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:LayerMaterialKindCodeType
3.0,cbrn,LayerType,A data type for a shielding layer.,CCC,,,FALSE,FALSE,FALSE,,,,cbrn:LayerType
3.0,scr,LeadSourceCategoryCodeSimpleType,A data type for a LEAD SOURCE TYPE,S,scr:LeadSourceCategoryCodeType,,FALSE,FALSE,FALSE,,,,scr:LeadSourceCategoryCodeSimpleType
3.0,scr,LeadSourceCategoryCodeType,A data type for a LEAD SOURCE TYPE,CSC,,,FALSE,FALSE,FALSE,,,,scr:LeadSourceCategoryCodeType
3.0,scr,LeadSourceType,A data type for the classification of the origin of information regarding a LEAD,CCC,,,FALSE,FALSE,FALSE,,,,scr:LeadSourceType
3.0,scr,LeadStatusCategoryCodeSimpleType,A data type for a kind of lead status.,S,scr:LeadStatusCategoryCodeType,,FALSE,FALSE,FALSE,,,,scr:LeadStatusCategoryCodeSimpleType
3.0,scr,LeadStatusCategoryCodeType,A data type for a kind of lead status.,CSC,,,FALSE,FALSE,FALSE,,,,scr:LeadStatusCategoryCodeType
3.0,scr,LeadStatusType,A data type for classification of the state or status of a LEAD,CCC,,nc:StatusType,FALSE,FALSE,FALSE,,,,scr:LeadStatusType
3.0,scr,LeadType,A data type for describing the information that may require additional action on the part of the Department of Homeland Security (DHS).,CCC,,,FALSE,FALSE,FALSE,,,,scr:LeadType
3.0,unece,LengthCodeSimpleType,A data type for units of measurements for a length value.,S,unece:LengthCodeType,,FALSE,FALSE,FALSE,,,,unece:LengthCodeSimpleType
3.0,unece,LengthCodeType,A data type for units of measurements for a length value.,CSC,,,FALSE,FALSE,FALSE,,,,unece:LengthCodeType
3.0,ucr,LEOKAActivityCategoryCodeSimpleType,A data type for a kind of activity or circumstance in which a law enforcement officer was engaged at the time of assault.,S,ucr:LEOKAActivityCategoryCodeType,,FALSE,FALSE,FALSE,,,,ucr:LEOKAActivityCategoryCodeSimpleType
3.0,ucr,LEOKAActivityCategoryCodeType,A data type for a kind of activity or circumstance in which a law enforcement officer was engaged at the time of assault.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:LEOKAActivityCategoryCodeType
3.0,ndex,LEOKAActivityCategoryNDExCodeSimpleType,"A data type for a code that identifies the type of law enforcement activity which the officer was involved in at the time of incident.  Includes all NIBRS codes, plus additional codes.",S,ndex:LEOKAActivityCategoryNDExCodeType,,FALSE,FALSE,FALSE,,,,ndex:LEOKAActivityCategoryNDExCodeSimpleType
3.0,ndex,LEOKAActivityCategoryNDExCodeType,"A data type for a code that identifies the type of law enforcement activity which the officer was involved in at the time of incident.  Includes all NIBRS codes, plus additional codes.",CSC,,,FALSE,FALSE,FALSE,,,,ndex:LEOKAActivityCategoryNDExCodeType
3.0,j,LEOKACircumstanceCategoryCodeSimpleType,A data type for a LEOKA (Law Enforcement Officer Killed or Assaulted) classification of an incident.,S,j:LEOKACircumstanceCategoryCodeType,,FALSE,FALSE,FALSE,,,,j:LEOKACircumstanceCategoryCodeSimpleType
3.0,j,LEOKACircumstanceCategoryCodeType,A data type for a LEOKA (Law Enforcement Officer Killed or Assaulted) classification of an incident.,CSC,,,FALSE,FALSE,FALSE,,,,j:LEOKACircumstanceCategoryCodeType
3.0,ucr,LEOKAOfficerAssignmentCategoryCodeSimpleType,A data type for an assignment a law enforcement officer was on when assaulted.,S,ucr:LEOKAOfficerAssignmentCategoryCodeType,,FALSE,FALSE,FALSE,,,,ucr:LEOKAOfficerAssignmentCategoryCodeSimpleType
3.0,ucr,LEOKAOfficerAssignmentCategoryCodeType,A data type for an assignment a law enforcement officer was on when assaulted.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:LEOKAOfficerAssignmentCategoryCodeType
3.0,j,LesseeType,A data type for an entity which has a contract to use a vehicle.,CCC,,,FALSE,FALSE,FALSE,,,,j:LesseeType
3.0,j,LessorType,A data type for an entity which conveys a vehicle by way of a lease.,CCC,,,FALSE,FALSE,FALSE,,,,j:LessorType
3.0,cyfs,LevelOfCareCodeSimpleType,A data type for a placement as defined by the Adoption and Safe Families Act or state law.,S,cyfs:LevelOfCareCodeType,,FALSE,FALSE,FALSE,,,,cyfs:LevelOfCareCodeSimpleType
3.0,cyfs,LevelOfCareCodeType,A data type for a placement as defined by the Adoption and Safe Families Act or state law.,CSC,,,FALSE,FALSE,FALSE,,,,cyfs:LevelOfCareCodeType
3.0,j,LienHolderType,A data type for an entity that has a security interest on a property item.,CCC,,,FALSE,FALSE,FALSE,,,,j:LienHolderType
3.0,ansi_d20,LienReleaseReasonCodeSimpleType,A data type for reasons a legal encumbrance may be removed from a property.,S,ansi_d20:LienReleaseReasonCodeType,,FALSE,FALSE,FALSE,,,,ansi_d20:LienReleaseReasonCodeSimpleType
3.0,ansi_d20,LienReleaseReasonCodeType,A data type for reasons a legal encumbrance may be removed from a property.,CSC,,,FALSE,FALSE,FALSE,,,,ansi_d20:LienReleaseReasonCodeType
3.0,j,LienType,A data type for a legal encumbrance placed on a property item.,CCC,,,FALSE,FALSE,FALSE,,,,j:LienType
3.0,geo,LineStringType,"A data type for a geometric curve that consists of a single segment with linear interpolation.  A gml:LineString is a special curve that consists of a single segment with linear interpolation. It is defined by two or more coordinate tuples, with linear interpolation betw",CCC,,,FALSE,TRUE,FALSE,,,,geo:LineStringType
3.0,ncic,LISCodeSimpleType,A data type for License State.,S,ncic:LISCodeType,,FALSE,FALSE,FALSE,,,,ncic:LISCodeSimpleType
3.0,ncic,LISCodeType,A data type for License State.,CSC,,,FALSE,FALSE,FALSE,,,,ncic:LISCodeType
3.0,ncic,LITCodeSimpleType,A data type for License Type.,S,ncic:LITCodeType,,FALSE,FALSE,FALSE,,,,ncic:LITCodeSimpleType
3.0,ncic,LITCodeType,A data type for License Type.,CSC,,,FALSE,FALSE,FALSE,,,,ncic:LITCodeType
3.0,ndex,LivestockCategoryCodeSimpleType,A data type for a code that identifies a type of livestock/pet.,S,ndex:LivestockCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:LivestockCategoryCodeSimpleType
3.0,ndex,LivestockCategoryCodeType,A data type for a code that identifies a type of livestock/pet.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:LivestockCategoryCodeType
3.0,it,LoadingLocationType,"A data type for a name of a seaport, airport, freight terminal, rail station or other place at which goods are loaded onto the transport means used for their carriage.",CCC,,nc:LocationType,FALSE,FALSE,FALSE,,,,it:LoadingLocationType
3.0,nc,LocaleType,A data type for a geopolitical area.,CCC,,,FALSE,FALSE,FALSE,,,"This could be of any size (jurisdiction, state, country, etc.) for administrative, official, or cultural purposes.",nc:LocaleType
3.0,nc,Location2DGeospatialCoordinateType,A data type for a location identified by latitude and longitude.,CCC,,,FALSE,FALSE,FALSE,,,,nc:Location2DGeospatialCoordinateType
3.0,nc,Location3DGeospatialCoordinateType,"A data type for a location identified by latitude, longitude, and height.",CCC,,nc:Location2DGeospatialCoordinateType,FALSE,FALSE,FALSE,,,,nc:Location3DGeospatialCoordinateType
3.0,itcodes,LocationActivityCodeSimpleType,A data type for the kinds of facilities.,S,itcodes:LocationActivityCodeType,,FALSE,FALSE,FALSE,,,,itcodes:LocationActivityCodeSimpleType
3.0,itcodes,LocationActivityCodeType,A data type for the kinds of facilities.,CSC,,,FALSE,FALSE,FALSE,,,,itcodes:LocationActivityCodeType
3.0,biom,LocationAlternateGeographicSystemValueType,A data type for a location based on system name and value,CCC,,,FALSE,FALSE,FALSE,,,,biom:LocationAlternateGeographicSystemValueType
3.0,scr,LocationAssociationType,A data type for a relationship between one LOCATION and another LOCATION.,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,scr:LocationAssociationType
3.0,em,LocationAugmentationType,A data type for additional information related to the location of the alarm.,CCC,,,FALSE,FALSE,TRUE,,,,em:LocationAugmentationType
3.0,im,LocationAugmentationType,A data type for additional information about a location.,CCC,,,FALSE,FALSE,TRUE,,,,im:LocationAugmentationType
3.0,intel,LocationAugmentationType,A data type for additional information about a location.,CCC,,,FALSE,FALSE,TRUE,,,,intel:LocationAugmentationType
3.0,j,LocationAugmentationType,A data type for additional information about a location.,CCC,,,FALSE,FALSE,TRUE,,,,j:LocationAugmentationType
3.0,m,LocationAugmentationType,A data type for additional information about a location.,CCC,,,FALSE,FALSE,TRUE,,,,m:LocationAugmentationType
3.0,scr,LocationAugmentationType,A data type that supplements Location and specifies additional information about a Screening location.,CCC,,,FALSE,FALSE,TRUE,,,,scr:LocationAugmentationType
3.0,scr,LocationCategoryCodeSimpleType,A data type for a code indicating the location type.,S,scr:LocationCategoryCodeType,,FALSE,FALSE,FALSE,,,,scr:LocationCategoryCodeSimpleType
3.0,ucr,LocationCategoryCodeSimpleType,A data type for kinds or functional descriptions of a location.,S,ucr:LocationCategoryCodeType,,FALSE,FALSE,FALSE,,,,ucr:LocationCategoryCodeSimpleType
3.0,scr,LocationCategoryCodeType,A data type for a code indicating the location type.,CSC,,,FALSE,FALSE,FALSE,,,,scr:LocationCategoryCodeType
3.0,ucr,LocationCategoryCodeType,A data type for kinds or functional descriptions of a location.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:LocationCategoryCodeType
3.0,ndex,LocationCategoryNDExCodeSimpleType,"A data type for a code that characterizes a location or area. Includes all NIBRS codes, plus additional codes.",S,ndex:LocationCategoryNDExCodeType,,FALSE,FALSE,FALSE,,,,ndex:LocationCategoryNDExCodeSimpleType
3.0,ndex,LocationCategoryNDExCodeType,"A data type for a code that characterizes a location or area. Includes all NIBRS codes, plus additional codes.",CSC,,,FALSE,FALSE,FALSE,,,,ndex:LocationCategoryNDExCodeType
3.0,nc,LocationContactInformationAssociationType,A data type for an association between a location and contact information.,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,nc:LocationContactInformationAssociationType
3.0,cbrn,LocationDescriptionType,A data type that provides the description of a Location.,CSC,,,FALSE,FALSE,FALSE,,,,cbrn:LocationDescriptionType
3.0,scr,LocationElementCategoryCodeSimpleType,A data type for a kind of location element.,S,scr:LocationElementCategoryCodeType,,FALSE,FALSE,FALSE,,,,scr:LocationElementCategoryCodeSimpleType
3.0,scr,LocationElementCategoryCodeType,A data type for a kind of location element.,CSC,,,FALSE,FALSE,FALSE,,,,scr:LocationElementCategoryCodeType
3.0,scr,LocationElementClassificationType,A data type for classification of part or sub-division (ELEMENT) of a location.,CCC,,,FALSE,FALSE,FALSE,,,,scr:LocationElementClassificationType
3.0,scr,LocationElementType,A data type for a part or sub-division of a location.,CCC,,,FALSE,FALSE,FALSE,,,,scr:LocationElementType
3.0,itcodes,LocationFunctionCodeSimpleType,A data type for a location categorized on the function that it performs,S,itcodes:LocationFunctionCodeType,,FALSE,FALSE,FALSE,,,,itcodes:LocationFunctionCodeSimpleType
3.0,itcodes,LocationFunctionCodeType,A data type for a location categorized on the function that it performs,CSC,,,FALSE,FALSE,FALSE,,,,itcodes:LocationFunctionCodeType
3.0,it,LocationFunctionType,A data type for a location categorized on the function that it performs,CCC,,,FALSE,FALSE,FALSE,,,,it:LocationFunctionType
3.0,ndex,LocationGeneralCategoryCodeSimpleType,A data type for a code that identifies the general type of location.,S,ndex:LocationGeneralCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:LocationGeneralCategoryCodeSimpleType
3.0,ndex,LocationGeneralCategoryCodeType,A data type for a code that identifies the general type of location.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:LocationGeneralCategoryCodeType
3.0,nc,LocationHeightMeasureType,A data type for a measurement of the height of a location relative to a reference point.,CCC,,nc:MeasureType,FALSE,FALSE,FALSE,,,,nc:LocationHeightMeasureType
3.0,scr,LPRMessageCategoryCodeSimpleType,A data type for the values of a license plate reader (LPR) message category.,S,scr:LPRMessageCategoryCodeType,,FALSE,FALSE,FALSE,,,,scr:LPRMessageCategoryCodeSimpleType
3.0,scr,LPRMessageCategoryCodeType,A data type for a license plate reader (LPR) message category.,CSC,,,FALSE,FALSE,FALSE,,,,scr:LPRMessageCategoryCodeType
3.0,scr,LPRMexicanStateCodeSimpleType,A data type for a code which indicates the Mexican state on the Conveyance License Plate,S,scr:LPRMexicanStateCodeType,,FALSE,FALSE,FALSE,,,,scr:LPRMexicanStateCodeSimpleType
3.0,scr,LPRMexicanStateCodeType,A data type for a code which indicates the Mexican state on the Conveyance License Plate,CSC,,,FALSE,FALSE,FALSE,,,,scr:LPRMexicanStateCodeType
3.0,scr,LPRModeOfOperationCodeSimpleType,A data type for a code indicating the type of vehicle lane where LPR system is located,S,scr:LPRModeOfOperationCodeType,,FALSE,FALSE,FALSE,,,,scr:LPRModeOfOperationCodeSimpleType
3.0,scr,LPRModeOfOperationCodeType,A data type for a code indicating the type of vehicle lane where LPR system is located,CSC,,,FALSE,FALSE,FALSE,,,,scr:LPRModeOfOperationCodeType
3.0,ncic,LSTACodeSimpleType,A data type for State/Country Index.,S,ncic:LSTACodeType,,FALSE,FALSE,FALSE,,,,ncic:LSTACodeSimpleType
3.0,ncic,LSTACodeType,A data type for State/Country Index.,CSC,,,FALSE,FALSE,FALSE,,,,ncic:LSTACodeType
3.0,commodity,MachineryCategoryCodeSimpleType,A data type for a kind of machinery.,S,commodity:MachineryCategoryCodeType,,FALSE,FALSE,FALSE,,,,commodity:MachineryCategoryCodeSimpleType
3.0,commodity,MachineryCategoryCodeType,A data type for a kind of machinery.,CSC,,,FALSE,FALSE,FALSE,,,,commodity:MachineryCategoryCodeType
3.0,biom,MajorCasePrintCodeSimpleType,A data type for a segment location or finger view code,S,,,FALSE,FALSE,FALSE,,,,biom:MajorCasePrintCodeSimpleType
3.0,biom,MajorCasePrintSegmentOffsetType,A data type for a major case print segment offset,CCC,,,FALSE,FALSE,FALSE,,,,biom:MajorCasePrintSegmentOffsetType
3.0,ncic,MAKCodeSimpleType,A data type for Gun Make.,S,ncic:MAKCodeType,,FALSE,FALSE,FALSE,,,,ncic:MAKCodeSimpleType
3.0,ncic,MAKCodeType,A data type for Gun Make.,CSC,,,FALSE,FALSE,FALSE,,,,ncic:MAKCodeType
3.0,mmucc,ManeuverCodeSimpleType,A data type for a controlled maneuver for this motor vehicle prior to the beginning of the sequence of events.,S,mmucc:ManeuverCodeType,,FALSE,FALSE,FALSE,,,,mmucc:ManeuverCodeSimpleType
3.0,mmucc,ManeuverCodeType,A data type for a controlled maneuver for this motor vehicle prior to the beginning of the sequence of events.,CSC,,,FALSE,FALSE,FALSE,,,,mmucc:ManeuverCodeType
3.0,it,ManifestAugmentationType,A data type for additional information about a manifest.,CCC,,,FALSE,FALSE,TRUE,,,,it:ManifestAugmentationType
3.0,scr,ManifestCategoryCodeSimpleType,A data type for a kind of manifest.,S,scr:ManifestCategoryCodeType,,FALSE,FALSE,FALSE,,,,scr:ManifestCategoryCodeSimpleType
3.0,scr,ManifestCategoryCodeType,A data type for a kind of manifest.,CSC,,,FALSE,FALSE,FALSE,,,,scr:ManifestCategoryCodeType
3.0,scr,ManifestPersonAssociationType,A data type for a relationship for the Persons on a Manifest,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,scr:ManifestPersonAssociationType
3.0,nc,ManifestType,A data type for the information about the persons and/or cargo transported on a conveyance trip.,CCC,,nc:DocumentType,FALSE,FALSE,FALSE,,,,nc:ManifestType
3.0,it,ManufacturerType,A data type representing the Name [and address] of party which manufactures goods.,CCC,,,FALSE,FALSE,FALSE,,,,it:ManufacturerType
3.0,cbrncl,MapGuideBrandCodeSimpleType,A data type that defines the codes for the brands of map guides.,S,cbrncl:MapGuideBrandCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MapGuideBrandCodeSimpleType
3.0,cbrncl,MapGuideBrandCodeType,A data type for the brands of map guides.,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MapGuideBrandCodeType
3.0,cbrn,MapGuideLocationType,A data type for location information based on a Guide map published by a vendor.,CCC,,cbrn:RemarksComplexObjectType,FALSE,FALSE,FALSE,,,,cbrn:MapGuideLocationType
3.0,nc,MapLocationType,A data type for a location identified by map or grid coordinates.,CCC,,,FALSE,FALSE,FALSE,,,Map may be paper or digital.,nc:MapLocationType
3.0,biom,MapSamplingFrequencyValueSimpleType,A data type for a sampling frequency resolution in 10 micrometer units (0.01mm),S,,,FALSE,FALSE,FALSE,,,,biom:MapSamplingFrequencyValueSimpleType
3.0,ndex,MaritalStatusCodeSimpleType,A data type for a code that identifies marital status.,S,ndex:MaritalStatusCodeType,,FALSE,FALSE,FALSE,,,,ndex:MaritalStatusCodeSimpleType
3.0,ndex,MaritalStatusCodeType,A data type for a code that identifies marital status.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:MaritalStatusCodeType
3.0,unece,MassCodeSimpleType,A data type for units of measurement for a weight value.,S,unece:MassCodeType,,FALSE,FALSE,FALSE,,,,unece:MassCodeSimpleType
3.0,unece,MassCodeType,A data type for units of measurement for a weight value.,CSC,,,FALSE,FALSE,FALSE,,,,unece:MassCodeType
3.0,it,MasterType,A data type representing the Name of the Master of a means of transport such as a vessel.,CCC,,nc:OrganizationType,FALSE,FALSE,FALSE,,,,it:MasterType
3.0,im,MatchCandidateStatusType,A data type for the classification of the persons who potentially match the identity of an alien.,CCC,,,FALSE,FALSE,FALSE,,,,im:MatchCandidateStatusType
3.0,it,MaterialHandlingEquipmentType,A data type for an item of equipment used to move goods and materials between places of resting or use and conveyances that transport the goods and materials.,CCC,,it:TransportEquipmentType,FALSE,FALSE,FALSE,,,,it:MaterialHandlingEquipmentType
3.0,cbrn,MeasuredItemIdentificationType,A data type for identification data for a measured item.,CCC,,,FALSE,FALSE,FALSE,,,,cbrn:MeasuredItemIdentificationType
3.0,cbrncl,MeasuredItemIDKindCodeSimpleType,A data type that defines the code values for Kind of identifier used for identifying a measured item.,S,cbrncl:MeasuredItemIDKindCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MeasuredItemIDKindCodeSimpleType
3.0,cbrncl,MeasuredItemIDKindCodeType,A data type that defines the kind of identifier used for identifying a measured item.,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MeasuredItemIDKindCodeType
3.0,cbrncl,MeasuredItemKindCodeSimpleType,A data type for the kinds of items being inspected for Radiation/Nuclear threats.,S,cbrncl:MeasuredItemKindCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MeasuredItemKindCodeSimpleType
3.0,cbrncl,MeasuredItemKindCodeType,A data type that defines the measured item kind code,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MeasuredItemKindCodeType
3.0,cbrncl,MeasurementClassCodeSimpleType,A data type that defines the code values for the classes of spectrum measurements that a radiation instrument can acquire for different kinds of radioactive sources or radiation fields.,S,cbrncl:MeasurementClassCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MeasurementClassCodeSimpleType
3.0,cbrncl,MeasurementClassCodeType,A data type for the classes of spectrum measurements that a radiation instrument can acquire for different kinds of radioactive sources or radiation fields.,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MeasurementClassCodeType
3.0,nc,MeasureType,A data type for a measurement.,CCC,,,FALSE,FALSE,FALSE,,,,nc:MeasureType
3.0,cbrncl,MeasureUnitCategoryCodeSimpleType,A data type that defines the measureUnitCategoryCodes,S,cbrncl:MeasureUnitCategoryCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MeasureUnitCategoryCodeSimpleType
3.0,cbrncl,MeasureUnitCategoryCodeType,A data type that defines the various MeasureUnitCategoryCodes,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MeasureUnitCategoryCodeType
3.0,cbrncl,MeasureUnitCodeSimpleType,A data type that defines the various MeasureUnitCodes,S,cbrncl:MeasureUnitCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:MeasureUnitCodeSimpleType
3.0,itcodes,MeasureUnitCodeSimpleType,"A data type representing the type measure unit whether area, volume etc..",S,itcodes:MeasureUnitCodeType,,FALSE,FALSE,FALSE,,,,itcodes:MeasureUnitCodeSimpleType
3.0,cbrncl,MeasureUnitCodeType,A data type that defines the various MeasureUnitCodes,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:MeasureUnitCodeType
3.0,itcodes,MeasureUnitCodeType,"A data type for a type measure unit whether area, volume etc..",CSC,,,FALSE,FALSE,FALSE,,,,itcodes:MeasureUnitCodeType
3.0,scr,MedicalConditionAugmentationType,A data type for additional information about a medical condition of a person.,CCC,,,FALSE,FALSE,TRUE,,,,scr:MedicalConditionAugmentationType
3.0,nc,MedicalConditionType,"A data type for a state of health, on-going or present.",CCC,,,FALSE,FALSE,FALSE,"disease, illness, injury, disability",,,nc:MedicalConditionType
3.0,cyfs,MedicalHealthDetailsType,A data type for details about a person's medical health.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,cyfs:MedicalHealthDetailsType
3.0,ansi_d20,MedicalPractitionerSpecialtyCodeSimpleType,A data type for a code indicating the specialty of the medical practitioner.,S,ansi_d20:MedicalPractitionerSpecialtyCodeType,,FALSE,FALSE,FALSE,,,,ansi_d20:MedicalPractitionerSpecialtyCodeSimpleType
3.0,ansi_d20,MedicalPractitionerSpecialtyCodeType,A data type for a code indicating the specialty of the medical practitioner.,CSC,,,FALSE,FALSE,FALSE,,,,ansi_d20:MedicalPractitionerSpecialtyCodeType
3.0,j,MedicalPractitionerType,A data type for a person who practices medicine.,CCC,,nc:PersonType,FALSE,FALSE,FALSE,,,,j:MedicalPractitionerType
3.0,cyfs,MedicationUseFrequencyCodeSimpleType,A data type for describing the medication use frequency.,S,cyfs:MedicationUseFrequencyCodeType,,FALSE,FALSE,FALSE,,,,cyfs:MedicationUseFrequencyCodeSimpleType
3.0,cyfs,MedicationUseFrequencyCodeType,A data type for describing the medication use frequency.,CSC,,,FALSE,FALSE,FALSE,,,,cyfs:MedicationUseFrequencyCodeType
3.0,cyfs,MedicationUseType,A data type for recording medication use for an individual.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,cyfs:MedicationUseType
3.0,cyfs,MentalHealthDetailsType,A data type for details about a person's mental health including social history and psychosocial information.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,cyfs:MentalHealthDetailsType
