Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
4.0,em,NotificationDistributionScopeType,em:NotificationDistributionScopeType,CCC,FALSE,FALSE,FALSE,,,,A data type for the intended level of distribution of the notification message,,,,,,
4.0,em,NotificationFunctionCategoryCodeSimpleType,em:NotificationFunctionCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a notification function type codes,em,NotificationFunctionCategoryCodeType,em:NotificationFunctionCategoryCodeType,,,
4.0,em,NotificationFunctionCategoryCodeType,em:NotificationFunctionCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a notification function type codes,,,,,,
4.0,em,NotificationMessageStatusCodeSimpleType,em:NotificationMessageStatusCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for an enumeration of possible message status types indicating outcome of notification transmission,em,NotificationMessageStatusCodeType,em:NotificationMessageStatusCodeType,,,
4.0,em,NotificationMessageStatusCodeType,em:NotificationMessageStatusCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for an element for possible message status types indicating outcome of notification transmission,,,,,,
4.0,j,NotificationRequestType,j:NotificationRequestType,CCC,FALSE,FALSE,FALSE,,,,A data type for a request from a person or organization to be notified about a subject's release or transfer.,,,,nc,ActivityType,nc:ActivityType
4.0,em,NotificationTargetLocationType,em:NotificationTargetLocationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a notification target location,,,,nc,LocationType,nc:LocationType
4.0,em,NotificationType,em:NotificationType,CCC,FALSE,FALSE,FALSE,,,,A data type for the  function of the message,,,,nc,ActivityType,nc:ActivityType
4.0,em,NotifierType,em:NotifierType,CCC,FALSE,FALSE,FALSE,,,,A data type for notifier information,,,,,,
4.0,it,NotifyPartyType,it:NotifyPartyType,CCC,FALSE,FALSE,FALSE,,,,A data type for a name [and address] of party to be notified.,,,,,,
4.0,ncic,NPFCodeSimpleType,ncic:NPFCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 1.5: Number of Missing Person Found (NPF) Field Codes,ncic,NPFCodeType,ncic:NPFCodeType,,,
4.0,ncic,NPFCodeType,ncic:NPFCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 1.5: Number of Missing Person Found (NPF) Field Codes,,,,,,
4.0,cbrn,NuclideActivityType,cbrn:NuclideActivityType,CSC,FALSE,FALSE,FALSE,,,,"A data type for Nuclide Activity, expressed in kiloBequerel (kBq) units.",,,,cbrn,DoubleType,cbrn:DoubleType
4.0,cbrn,NuclideActivityUncertaintyType,cbrn:NuclideActivityUncertaintyType,CSC,FALSE,FALSE,FALSE,,,,"A data type for the uncertainty in the value of NuclideActivityValue, expressed in kiloBequerel (kBq) units.",,,,cbrn,NonNegativeDoubleType,cbrn:NonNegativeDoubleType
4.0,cbrn,NuclideAnalysisResultsType,cbrn:NuclideAnalysisResultsType,CCC,FALSE,FALSE,FALSE,,,,A data type for information regarding the nuclides identified (if any) by the analysis algorithm.,,,,cbrn,RemarksComplexObjectType,cbrn:RemarksComplexObjectType
4.0,cbrn,NuclideIDConfidenceValueType,cbrn:NuclideIDConfidenceValueType,CSC,FALSE,FALSE,FALSE,,,,"A data type that indicates the confidence ranging from 0.0 to 100.0 percent, in the identification status of a nuclide, where increasing values indicate more certainty that the nuclide is present.  The interpretation of this value is dependent on the characteristics of the nuclide identification algorithm.",,,,,,
4.0,cbrn,NuclideMDAType,cbrn:NuclideMDAType,CSC,FALSE,FALSE,FALSE,,,,"A data type for minimum detectable activity (MDA) of a nuclide, expressed in kiloBequerel (kBq) units.",,,,cbrn,PositiveDoubleType,cbrn:PositiveDoubleType
4.0,cbrn,NuclideType,cbrn:NuclideType,CCC,FALSE,FALSE,FALSE,,,,A data type for the analysis results for an identified nuclide.,,,,cbrn,RemarksComplexObjectType,cbrn:RemarksComplexObjectType
4.0,nc,NumericType,nc:NumericType,CSC,FALSE,FALSE,FALSE,,,,A data type for a number value.,,,,niem-xs,decimal,niem-xs:decimal
4.0,structures,ObjectType,structures:ObjectType,CCC,FALSE,FALSE,FALSE,,,,,,,,,,
4.0,it,ObligationAugmentationType,it:ObligationAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about a payment.,,,,,,
4.0,j,ObligationAugmentationType,j:ObligationAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about a Obligation.,,,,,,
4.0,j,ObligationComputationType,j:ObligationComputationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a set of details describing the obligations assumed by subject as a part of supervised release conditions and requirements.,,,,,,
4.0,j,ObligationDueToOrganizationAssociationType,j:ObligationDueToOrganizationAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an obligation and organization to which it is due.,,,,nc,AssociationType,nc:AssociationType
4.0,j,ObligationDueToPersonAssociationType,j:ObligationDueToPersonAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between a person and a service or financial obligation.,,,,nc,AssociationType,nc:AssociationType
4.0,nc,ObligationExemptionType,nc:ObligationExemptionType,CCC,FALSE,FALSE,FALSE,,,,A data type for a waival or dismissal of an obligation.,,,,,,
4.0,it,ObligationGuaranteeType,it:ObligationGuaranteeType,CCC,FALSE,FALSE,FALSE,,,,A data type for a set of details of how the obligation will be fulfilled,,,,,,
4.0,j,ObligationOrganizationAssociationType,j:ObligationOrganizationAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between an obligation and an organization.,,,,nc,AssociationType,nc:AssociationType
4.0,j,ObligationPersonAssociationType,j:ObligationPersonAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between an obligation and a person.,,,,nc,AssociationType,nc:AssociationType
4.0,nc,ObligationRecurrenceType,nc:ObligationRecurrenceType,CCC,FALSE,FALSE,FALSE,,,,A data type for a periodic basis on which an obligation must be met.,,,,,,
4.0,nc,ObligationType,nc:ObligationType,CCC,FALSE,FALSE,FALSE,,,"An obligation could be monetary (e.g., required payments), time-based (e.g., community service), or another form of requirement on a person.  Look at sub-classes of ObligationType for more specific representations of an obligation.",A data type for something that is owed to an entity.,,,,,,
4.0,mo,ObservationType,mo:ObservationType,CCC,FALSE,FALSE,FALSE,,,,"A data type for a time, location and information of an observation.",,,,,,
4.0,mo,ObservedObjectLocationType,mo:ObservedObjectLocationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a location of an observed object.,,,,,,
4.0,mmucc,OccupantAirBagDeployedCodeSimpleType,mmucc:OccupantAirBagDeployedCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for deployment status of an air bag relative to the position in the vehicle for this occupant.,mmucc,OccupantAirBagDeployedCodeType,mmucc:OccupantAirBagDeployedCodeType,,,
4.0,mmucc,OccupantAirBagDeployedCodeType,mmucc:OccupantAirBagDeployedCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for deployment status of an air bag relative to the position in the vehicle for this occupant.,,,,,,
4.0,mmucc,OccupantEjectionCodeSimpleType,mmucc:OccupantEjectionCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for occupant completely or partially thrown from the interior of the motor vehicle, excluding motorcycles, as a result of a crash.",mmucc,OccupantEjectionCodeType,mmucc:OccupantEjectionCodeType,,,
4.0,mmucc,OccupantEjectionCodeType,mmucc:OccupantEjectionCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for occupant completely or partially thrown from the interior of the motor vehicle, excluding motorcycles, as a result of a crash.",,,,,,
4.0,mmucc,OccupantProtectionSystemMotorcycleHelmetUseCodeSimpleType,mmucc:OccupantProtectionSystemMotorcycleHelmetUseCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for the helmet use by a motorcyclist, at the time of the crash.",mmucc,OccupantProtectionSystemMotorcycleHelmetUseCodeType,mmucc:OccupantProtectionSystemMotorcycleHelmetUseCodeType,,,
4.0,mmucc,OccupantProtectionSystemMotorcycleHelmetUseCodeType,mmucc:OccupantProtectionSystemMotorcycleHelmetUseCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for the helmet use by a motorcyclist, at the time of the crash.",,,,,,
4.0,mmucc,OccupantProtectionSystemUseCodeSimpleType,mmucc:OccupantProtectionSystemUseCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for the restraint equipment in use by the occupant, or the helmet use by a motorcyclist, at the time of the crash.",mmucc,OccupantProtectionSystemUseCodeType,mmucc:OccupantProtectionSystemUseCodeType,,,
4.0,mmucc,OccupantProtectionSystemUseCodeType,mmucc:OccupantProtectionSystemUseCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for the restraint equipment in use by the occupant, or the helmet use by a motorcyclist, at the time of the crash.",,,,,,
4.0,mmucc,OccupantSeatCodeSimpleType,mmucc:OccupantSeatCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the occupants seat in the motor vehicle prior to the first event in the sequence of events.,mmucc,OccupantSeatCodeType,mmucc:OccupantSeatCodeType,,,
4.0,mmucc,OccupantSeatCodeType,mmucc:OccupantSeatCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the occupants seat in the motor vehicle prior to the first event in the sequence of events.,,,,,,
4.0,mmucc,OccupantSeatOtherLocationCodeSimpleType,mmucc:OccupantSeatOtherLocationCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the location of the vehicle occupant prior to the first event in the sequence of events.,mmucc,OccupantSeatOtherLocationCodeType,mmucc:OccupantSeatOtherLocationCodeType,,,
4.0,mmucc,OccupantSeatOtherLocationCodeType,mmucc:OccupantSeatOtherLocationCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the location of the vehicle occupant prior to the first event in the sequence of events.,,,,,,
4.0,mmucc,OccupantSeatRowCodeSimpleType,mmucc:OccupantSeatRowCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the occupants seat row in the motor vehicle prior to the first event in the sequence of events.,mmucc,OccupantSeatRowCodeType,mmucc:OccupantSeatRowCodeType,,,
4.0,mmucc,OccupantSeatRowCodeType,mmucc:OccupantSeatRowCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the occupants seat row in the motor vehicle prior to the first event in the sequence of events.,,,,,,
4.0,scr,OccupationCategoryCodeSimpleType,scr:OccupationCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a kind of occupation.,scr,OccupationCategoryCodeType,scr:OccupationCategoryCodeType,,,
4.0,scr,OccupationCategoryCodeType,scr:OccupationCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a kind of occupation.,,,,,,
4.0,dol,OccupationCodeSimpleType,dol:OccupationCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for occupation codes.,dol,OccupationCodeType,dol:OccupationCodeType,,,
4.0,dol,OccupationCodeType,dol:OccupationCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for occupation codes.,,,,,,
4.0,biom,OctantNumericSimpleType,biom:OctantNumericSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a number identifying an octant,biom,OctantNumericType,biom:OctantNumericType,,,
4.0,biom,OctantNumericType,biom:OctantNumericType,CSC,FALSE,FALSE,FALSE,,,,A data type for a number identifying an octant,,,,,,
4.0,ncic,OFFCodeSimpleType,ncic:OFFCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for 3 - Uniform Offense Classification (OFF, OOC, and CRR) Field Codes",ncic,OFFCodeType,ncic:OFFCodeType,,,
4.0,ncic,OFFCodeType,ncic:OFFCodeType,CSC,FALSE,FALSE,FALSE,,,,"A data type for 3 - Uniform Offense Classification (OFF, OOC, and CRR) Field Codes",,,,,,
4.0,j,OffenseArrestAssociationType,j:OffenseArrestAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an offense and the arrest of a subject alleged to have committed the offense.,,,,nc,AssociationType,nc:AssociationType
4.0,ndex,OffenseCategoryNDExCodeSimpleType,ndex:OffenseCategoryNDExCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that indicates the category of offense.,ndex,OffenseCategoryNDExCodeType,ndex:OffenseCategoryNDExCodeType,,,
4.0,ndex,OffenseCategoryNDExCodeType,ndex:OffenseCategoryNDExCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that indicates the category of offense.,,,,,,
4.0,j,OffenseChargeAssociationType,j:OffenseChargeAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an offense that occurred and the formal charge that was assigned to it as a result of classifying the offense.,,,,nc,AssociationType,nc:AssociationType
4.0,j,OffenseCitationAssociationType,j:OffenseCitationAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship describing an offense that occurred and a subsequent citation that was issued as a result.,,,,nc,AssociationType,nc:AssociationType
4.0,nibrs,OffenseCodeSimpleType,nibrs:OffenseCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for Uniform Crime Reporting (UCR) offense codes.,nibrs,OffenseCodeType,nibrs:OffenseCodeType,,,
4.0,ucr,OffenseCodeSimpleType,ucr:OffenseCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for Uniform Crime Reporting (UCR) offense codes.,ucr,OffenseCodeType,ucr:OffenseCodeType,,,
4.0,nibrs,OffenseCodeType,nibrs:OffenseCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for Uniform Crime Reporting (UCR) offense codes.,,,,,,
4.0,ucr,OffenseCodeType,ucr:OffenseCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for Uniform Crime Reporting (UCR) offense codes.,,,,,,
4.0,j,OffenseDispositionAssociationType,j:OffenseDispositionAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an offense and the outcome of an activity that was triggered by the offense being committed in the first place.,,,,nc,AssociationType,nc:AssociationType
4.0,j,OffenseFactorType,j:OffenseFactorType,CCC,FALSE,FALSE,FALSE,,,,A data type for a set of details about a circumstance or factor that has an effect on an offense.,,,,,,
4.0,j,OffenseIncidentAssociationType,j:OffenseIncidentAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an offense and the incident during which the offense is to have been committed.,,,,nc,AssociationType,nc:AssociationType
4.0,j,OffenseItemAssociationType,j:OffenseItemAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship of a general nature between an offense that was committed and an article or thing.,,,,nc,AssociationType,nc:AssociationType
4.0,nc,OffenseLevelCodeSimpleType,nc:OffenseLevelCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for levels of an incident.,nc,OffenseLevelCodeType,nc:OffenseLevelCodeType,,,
4.0,nc,OffenseLevelCodeType,nc:OffenseLevelCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for levels of an incident.,,,,,,
4.0,j,OffenseLocationAssociationType,j:OffenseLocationAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an offense and a location at which the offense occurred.,,,,nc,AssociationType,nc:AssociationType
4.0,ndex,OffenseMOCrimeAndMotiveCodeSimpleType,ndex:OffenseMOCrimeAndMotiveCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies probable crime types and/or motives based on investigator experience.,ndex,OffenseMOCrimeAndMotiveCodeType,ndex:OffenseMOCrimeAndMotiveCodeType,,,
4.0,ndex,OffenseMOCrimeAndMotiveCodeType,ndex:OffenseMOCrimeAndMotiveCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies probable crime types and/or motives based on investigator experience.,,,,,,
4.0,ndex,OffenseNDExCodeSimpleType,ndex:OffenseNDExCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the offense.,ndex,OffenseNDExCodeType,ndex:OffenseNDExCodeType,,,
4.0,ndex,OffenseNDExCodeType,ndex:OffenseNDExCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the offense.,,,,,,
4.0,j,OffenseSubjectAssociationType,j:OffenseSubjectAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an offense that was committed and the subject alleged to have committed that offense.,,,,nc,AssociationType,nc:AssociationType
4.0,ndex,OffenseSummaryCategoryCodeSimpleType,ndex:OffenseSummaryCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies an offense type being summarized.,ndex,OffenseSummaryCategoryCodeType,ndex:OffenseSummaryCategoryCodeType,,,
4.0,ndex,OffenseSummaryCategoryCodeType,ndex:OffenseSummaryCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies an offense type being summarized.,,,,,,
4.0,j,OffenseSummaryType,j:OffenseSummaryType,CCC,FALSE,FALSE,FALSE,,,,A data type for a summary of a type of offense.,,,,,,
4.0,j,OffenseType,j:OffenseType,CCC,FALSE,FALSE,FALSE,,,,"A data type for an alleged violation of a statute, ordinance, or rule.",,,,nc,ActivityType,nc:ActivityType
4.0,j,OffenseVictimAssociationType,j:OffenseVictimAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an offense that was committed and an entity that was adversely affected by that offense.,,,,nc,AssociationType,nc:AssociationType
4.0,j,OffenseWitnessAssociationType,j:OffenseWitnessAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an offense that was committed and a person that observed the offense being committed.,,,,nc,AssociationType,nc:AssociationType
4.0,ndex,OfficeEquipmentCategoryCodeSimpleType,ndex:OfficeEquipmentCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies a type of office equipment.,ndex,OfficeEquipmentCategoryCodeType,ndex:OfficeEquipmentCategoryCodeType,,,
4.0,ndex,OfficeEquipmentCategoryCodeType,ndex:OfficeEquipmentCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies a type of office equipment.,,,,,,
4.0,ncic,OFSCodeSimpleType,ncic:OFSCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for 22 - Offender Status (OFS) Field Codes,ncic,OFSCodeType,ncic:OFSCodeType,,,
4.0,ncic,OFSCodeType,ncic:OFSCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for 22 - Offender Status (OFS) Field Codes,,,,,,
4.0,st,OneTwoWayOperationCodeSimpleType,st:OneTwoWayOperationCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type indication of whether the segment operates as a one- or two-way roadway,st,OneTwoWayOperationCodeType,st:OneTwoWayOperationCodeType,,,
4.0,st,OneTwoWayOperationCodeType,st:OneTwoWayOperationCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type indication of whether the segment operates as a one- or two-way roadway,,,,,,
4.0,cbrn,OperatingScheduleType,cbrn:OperatingScheduleType,CCC,FALSE,FALSE,FALSE,,,,"A data type for a schedule providing the beginning and ending hours of operation by weekday, for a designated time period.",,,,,,
4.0,em,OperationalStatusCodeSimpleType,em:OperationalStatusCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type operational status codes,em,OperationalStatusCodeType,em:OperationalStatusCodeType,,,
4.0,em,OperationalStatusCodeType,em:OperationalStatusCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code for an emergency operation,,,,,,
4.0,em,OperationalStatusNotificationType,em:OperationalStatusNotificationType,CCC,FALSE,FALSE,FALSE,,,,A data type to represent an operational status change for the submitting jurisdiction,,,,,,
4.0,mo,OperationPlanTaskOrganizationType,mo:OperationPlanTaskOrganizationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an organization that assigns to responsible commanders the means with which to accomplish their assigned tasks in any planned action.,,,,,,
4.0,mo,OperationPlanType,mo:OperationPlanType,CCC,FALSE,FALSE,FALSE,,,,A data type for a specification for any plan for the conduct of military operations prepared in response to actual and potential contingencies.,,,,,,
4.0,mo,OPEXCodeSimpleType,mo:OPEXCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the operational status of an event.,mo,OPEXCodeType,mo:OPEXCodeType,,,
4.0,mo,OPEXCodeType,mo:OPEXCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the operational status of an event.,,,,,,
4.0,ndex,OpticalEquipmentCategoryCodeSimpleType,ndex:OpticalEquipmentCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies a type of optical equipment.,ndex,OpticalEquipmentCategoryCodeType,ndex:OpticalEquipmentCategoryCodeType,,,
4.0,ndex,OpticalEquipmentCategoryCodeType,ndex:OpticalEquipmentCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies a type of optical equipment.,,,,,,
4.0,mo,OrdnanceType,mo:OrdnanceType,CCC,FALSE,FALSE,FALSE,,,,"A data type describing explosives, chemicals, pyrotechnics, and similar stores, e.g., bombs, guns and ammunition, flares, smoke, or napalm.",,,,,,
4.0,ag_codes,OrganicPracticeCategoryCodeSimpleType,ag_codes:OrganicPracticeCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type containing certification codes used for farm acreage in regards to a system/plan of production and handling practice to produce an organic commodity.
  Organic practice that is Certified means a system/plan of production and handling practices to respond to site-specific conditions by integrating cultural, biological, and mechanical practices that foster cycling of resources, promote ecological balance, and conserve biodiversity, is certified by an accredited certifying agent, and used to produce an organic commodity or product according to the Organic Foods Production Act of 1990.
  Organic practic that is Transitional means a system/plan of production and handling practices to produce an organic commodity or product in accordance with the Organic Foods Production Act of 1990, but has not yet qualified to be designated as certified organic.",ag_codes,OrganicPracticeCategoryCodeType,ag_codes:OrganicPracticeCategoryCodeType,,,
4.0,ag_codes,OrganicPracticeCategoryCodeType,ag_codes:OrganicPracticeCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for code to represent the type of certification for farm acreage production practice to produce organic commodity.,,,,,,
4.0,scr,OrganizationAddressAssociationType,scr:OrganizationAddressAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between ORGANIZATION that conducts business at the ADDRESS for an associated duration of time.,,,,nc,AssociationType,nc:AssociationType
4.0,em,OrganizationAffiliationCategoryCodeSimpleType,em:OrganizationAffiliationCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a textual description of the type of organization associated with a Person's Job Title or Role (e.g. Red Cross),em,OrganizationAffiliationCategoryCodeType,em:OrganizationAffiliationCategoryCodeType,,,
4.0,em,OrganizationAffiliationCategoryCodeType,em:OrganizationAffiliationCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a codified representation of a type of association between a person and an organization,,,,,,
4.0,j,OrganizationAlternateNameType,j:OrganizationAlternateNameType,CCC,FALSE,FALSE,FALSE,,,,A data type for another name used by an organization.,,,,,,
4.0,nc,OrganizationAssociationType,nc:OrganizationAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between organizations.,,,,nc,AssociationType,nc:AssociationType
4.0,hs,OrganizationAugmentationType,hs:OrganizationAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about an organization.,,,,,,
4.0,j,OrganizationAugmentationType,j:OrganizationAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about an organization.,,,,,,
4.0,scr,OrganizationAugmentationType,scr:OrganizationAugmentationType,CCC,FALSE,FALSE,TRUE,,,,A data type for additional information about an organization.,,,,,,
4.0,ndex,OrganizationCategoryCodeSimpleType,ndex:OrganizationCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the type of organization.,ndex,OrganizationCategoryCodeType,ndex:OrganizationCategoryCodeType,,,
4.0,nlets,OrganizationCategoryCodeSimpleType,nlets:OrganizationCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type for the functional kinds of an organization.,nlets,OrganizationCategoryCodeType,nlets:OrganizationCategoryCodeType,,,
4.0,scr,OrganizationCategoryCodeSimpleType,scr:OrganizationCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type describing the kinds of organizations involved in screening activities,scr,OrganizationCategoryCodeType,scr:OrganizationCategoryCodeType,,,
4.0,ndex,OrganizationCategoryCodeType,ndex:OrganizationCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for a code that identifies the type of organization.,,,,,,
4.0,nlets,OrganizationCategoryCodeType,nlets:OrganizationCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type for the functional kinds of an organization.,,,,,,
4.0,scr,OrganizationCategoryCodeType,scr:OrganizationCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type describing the kinds of organizations involved in screening activities,,,,,,
4.0,scr,OrganizationEncounterAssociationType,scr:OrganizationEncounterAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between an interface between a person of interest in an ENCOUNTER and a representative of the ORGANIZATION of the federal government.,,,,nc,AssociationType,nc:AssociationType
4.0,nc,OrganizationFacilityAssociationType,nc:OrganizationFacilityAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between an organization and a facility.,,,,nc,AssociationType,nc:AssociationType
4.0,biom,OrganizationIdentificationListType,biom:OrganizationIdentificationListType,CCC,FALSE,FALSE,FALSE,,,,A data type for a list of organization identifiers,,,,,,
4.0,nc,OrganizationLocationAssociationType,nc:OrganizationLocationAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between an organization and a location.,,,,nc,AssociationType,nc:AssociationType
4.0,em,OrganizationPersonnelType,em:OrganizationPersonnelType,CCC,FALSE,FALSE,FALSE,,,,A data type for an organization's personnel information,,,,,,
4.0,scr,OrganizationPhoneAssociationType,scr:OrganizationPhoneAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for a relationship between a unit ORGANIZATION which conducts some sort of business or operations and it's PHONE.,,,,nc,AssociationType,nc:AssociationType
4.0,scr,OrganizationStatusCategoryCodeSimpleType,scr:OrganizationStatusCategoryCodeSimpleType,S,FALSE,FALSE,FALSE,,,,A data type describing the kinds of status values associated with an organization,scr,OrganizationStatusCategoryCodeType,scr:OrganizationStatusCategoryCodeType,,,
4.0,scr,OrganizationStatusCategoryCodeType,scr:OrganizationStatusCategoryCodeType,CSC,FALSE,FALSE,FALSE,,,,A data type describing the kinds of status values associated with an organization,,,,,,
4.0,nc,OrganizationType,nc:OrganizationType,CCC,FALSE,FALSE,FALSE,"business, government, charity, department, agency, division, entity",,,A data type for a body of people organized for a particular purpose.,,,,,,
4.0,nc,OrganizationUnitAssociationType,nc:OrganizationUnitAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between an organization and another organization or unit.,,,,nc,AssociationType,nc:AssociationType
4.0,cbrn,OrientationType,cbrn:OrientationType,CCC,FALSE,FALSE,FALSE,,,,A data type for describing the spatial orientation of an object.,,,,cbrn,RemarksComplexObjectType,cbrn:RemarksComplexObjectType
4.0,nc,OrientationType,nc:OrientationType,CCC,FALSE,FALSE,FALSE,,,,"A data type for the angles of rotation about the principle axes (normal, lateral, longitudinal) of a thing, relative to true north and the horizontal plane, measured in degrees.",,,,,,
4.0,j,OriginalChargeAmendedChargeAssociationType,j:OriginalChargeAmendedChargeAssociationType,CCC,FALSE,FALSE,FALSE,,,,A data type for an association between an original charge and an amended charge.,,,,nc,AssociationType,nc:AssociationType
4.0,ag_codes,OriginalReportedAcreageSimpleType,ag_codes:OriginalReportedAcreageSimpleType,S,FALSE,FALSE,FALSE,,,,"A data type for original, unmodified, number of acres that were reported.",ag_codes,OriginalReportedAcreageType,ag_codes:OriginalReportedAcreageType,,,
4.0,ag_codes,OriginalReportedAcreageType,ag_codes:OriginalReportedAcreageType,CSC,FALSE,FALSE,FALSE,,,,"A data type for original, unmodified, number of acres that were reported.",,,,,,
